peak_emissions,peak_year,cumulative_emissions,turning_year,turning_year_rule,run_id,annual_emis_2030,annual_emis_2035,annual_emis_2045,annual_emis_2050,annual_emis_2055,annual_emis_2075,cumulative_emissions_2050
5983494024.553651,2038,141944650037.35757,2050.0,50_percent_of_peak,44,3014569696.147538,5131510330.950353,4046688773.7469254,2842783026.218883,2292565644.9410715,102730309.77029723,100634473214.07674
10045120858.70348,2040,296358588823.8453,2054.0,50_percent_of_peak,45,4691411573.00819,8000549148.083932,7858224823.414489,5703994568.096067,4884914780.052874,3067690592.134137,172811964057.52454
26644159580.95425,2040,547388536553.34906,2051.0,50_percent_of_peak,46,11334319095.318617,20943498585.083157,21549939856.466557,13633450498.298105,8047746617.668824,133636574.6958269,450858352460.31464
15736926973.804861,2039,360912152226.57056,2051.0,50_percent_of_peak,47,6978141518.081068,12982585070.539635,11662739827.546097,8018859378.16546,5793374706.447963,157435311.02240458,264546514906.77664
4377984774.778571,2040,110110262582.69247,2050.0,50_percent_of_peak,48,2338457884.2161484,3663783348.007922,3098323740.073169,2162477514.6487336,1870478475.7544832,45184498.28903264,75276338213.093
20463894950.692657,2037,504290399014.3644,2051.0,50_percent_of_peak,49,9923534314.637657,18582898387.82715,13949988261.511452,10394958480.690546,8541191709.139302,295136286.1200493,345043355211.8748
6809018416.155099,2036,132394684924.97903,2046.0,50_percent_of_peak,50,3787500868.3320093,6444377252.695585,3654199068.091824,2418108031.819274,1724402076.2342489,187346887.795355,108311191189.38945
7587159492.228518,2036,157523440100.00037,2047.0,50_percent_of_peak,51,4214083174.0729513,7444195932.36047,4171109447.3778987,2883208874.921018,2247565881.220878,99230123.37633938,121532716008.5636
16381216339.94943,2038,345179426000.2586,2049.0,50_percent_of_peak,52,7983376694.604205,14053446749.111227,10839816935.883429,6932932862.992788,4826341317.136589,310059433.47626805,269981106271.9612
18240069498.814327,2038,448030326367.2339,2051.0,50_percent_of_peak,53,8266113085.464318,15622059716.031034,13252628822.342289,9424646797.101301,7152165941.662448,2008914632.8068626,308321799521.2582
22639135709.78081,2037,611959904759.0627,2049.0,50_percent_of_peak,54,12440077500.396349,21270768381.423744,13616700908.504993,11017555008.626991,10490665196.66234,3294401915.3462377,375843868021.87445
4503215831.154388,2036,89274680756.2384,2046.0,50_percent_of_peak,55,2645055549.9054723,4278986854.4253697,2284289216.102616,1521009596.8637755,1154936137.4519691,143005865.29564825,71233891004.13019
10593478576.38467,2038,242524506929.3601,2050.0,50_percent_of_peak,56,4993611717.780983,9534506851.715624,7402446281.794855,5222622527.79136,3857309841.9528146,223252739.74726194,178932921337.26837
11149312316.349106,2040,294901730087.1066,2051.0,50_percent_of_peak,57,4951379157.104386,8946667330.192154,8540026763.25404,5810381308.606719,4291087147.188956,2679283766.4920707,188583724383.6838
10623055550.173529,2037,292054168346.85657,2047.0,50_percent_of_peak,58,5915230380.742412,9649819346.727518,6059945431.50508,4647507966.978798,4422368323.674147,3067006870.697558,173344640118.96555
17155288324.916348,2033,291449460136.6571,2041.0,50_percent_of_peak,59,12523585319.406181,15992391250.100521,5638595331.407753,4578621776.556614,4082778503.3555775,90615285.22196399,239477091822.9752
