run_id,scenario_id,F27,F29,F30,F31
61,oh-ira-accelerated,1.937574171214643,1.0159556649051515,3.263003701089582,0.0024579008225160542
62,oh-ira-accelerated,2.5576844577840885,0.8341753546169235,2.467820377938152,0.00123907078768547
63,oh-ira-accelerated,2.1700817808855777,1.0473141872458487,2.9983458120617743,-0.0011082557126372511
64,oh-ira-accelerated,3.0904452609091333,1.2910859910807986,1.9491890847148772,1.637707387487475e-05
65,oh-ira-accelerated,1.8037161864878803,1.0575635115716424,4.119756529069002,0.0022643919897072256
66,oh-ira-accelerated,3.112794401387697,1.1828443067564314,1.7722882981674373,0.0029104087339697684
67,oh-ira-accelerated,4.2120220819423855,0.9530076429811531,2.099467985238541,0.0021743916189422238
68,oh-ira-accelerated,3.1363466565469613,1.028446863701657,2.295004968799395,0.002548099503217093
69,oh-ira-accelerated,2.291919076256991,1.1983292007682496,3.9375083023149173,0.0007921636500350113
70,oh-ira-accelerated,2.7706449050552724,1.02079983408822,3.64393066027407,0.0010302869879534938
71,oh-ira-accelerated,3.316477872776898,0.8054605684209681,2.278505092367414,0.002791845057303374
72,oh-ira-accelerated,2.5385863035391365,1.0272359618725635,3.0227170226246622,0.000898766351464455
73,oh-ira-accelerated,1.561536711987967,0.9280968724139829,2.6099589991662318,0.0030399518651250054
74,oh-ira-accelerated,2.0664002577672353,0.7977658788868394,1.7183240588721218,0.0017765199975383263
75,oh-ira-accelerated,3.4286645843438315,1.0101958538409512,3.3951635114971195,-0.00018762797872073867
76,oh-ira-accelerated,3.2073232164740886,0.9604225685692347,2.352461495457034,0.0031932919795393403
77,oh-ira-accelerated,3.581815850349333,1.2509086725949563,2.985348354086708,0.0026340184231003314
78,oh-ira-accelerated,2.844946773849133,1.1061811877207117,4.015769436912646,0.0023550230843278038
79,oh-ira-accelerated,3.2247657229630278,0.9732999248153048,2.9611447609850945,0.0013948701756039124
