Year,ATS Total Power (kWh)_p05,ATS Total Power (kWh)_p50,ATS Total Power (kWh)_p95,CAV Total Power (kWh)_p05,CAV Total Power (kWh)_p50,CAV Total Power (kWh)_p95,ECAV Power (kWh)_p05,ECAV Power (kWh)_p50,ECAV Power (kWh)_p95,ICECAV Power (kWh)_p05,ICECAV Power (kWh)_p50,ICECAV Power (kWh)_p95,STI Power (kWh)_p05,STI Power (kWh)_p50,STI Power (kWh)_p95,ECAV Sensing Power (kWh)_p05,ECAV Sensing Power (kWh)_p50,ECAV Sensing Power (kWh)_p95,ECAV Computing Power (kWh)_p05,ECAV Computing Power (kWh)_p50,ECAV Computing Power (kWh)_p95,ECAV Communication Power (kWh)_p05,ECAV Communication Power (kWh)_p50,ECAV Communication Power (kWh)_p95,ICECAV Sensing Power (kWh)_p05,ICECAV Sensing Power (kWh)_p50,ICECAV Sensing Power (kWh)_p95,ICECAV Computing Power (kWh)_p05,ICECAV Computing Power (kWh)_p50,ICECAV Computing Power (kWh)_p95,ICECAV Communication Power (kWh)_p05,ICECAV Communication Power (kWh)_p50,ICECAV Communication Power (kWh)_p95,STI Sensing Power (kWh)_p05,STI Sensing Power (kWh)_p50,STI Sensing Power (kWh)_p95,STI Computing Power (kWh)_p05,STI Computing Power (kWh)_p50,STI Computing Power (kWh)_p95,STI Communication Power (kWh)_p05,STI Communication Power (kWh)_p50,STI Communication Power (kWh)_p95,Electricity Consumption (kWh)_p05,Electricity Consumption (kWh)_p50,Electricity Consumption (kWh)_p95,Gasoline Consumption (kWh)_p05,Gasoline Consumption (kWh)_p50,Gasoline Consumption (kWh)_p95,Clean Electricity (kWh)_p05,Clean Electricity (kWh)_p50,Clean Electricity (kWh)_p95,Fossil Electricity (kWh)_p05,Fossil Electricity (kWh)_p50,Fossil Electricity (kWh)_p95,ATS Emissions (kg CO2)_p05,ATS Emissions (kg CO2)_p50,ATS Emissions (kg CO2)_p95,CAV Emissions (kg CO2)_p05,CAV Emissions (kg CO2)_p50,CAV Emissions (kg CO2)_p95,ECAV Emissions (kg CO2)_p05,ECAV Emissions (kg CO2)_p50,ECAV Emissions (kg CO2)_p95,ICECAV Emissions (kg CO2)_p05,ICECAV Emissions (kg CO2)_p50,ICECAV Emissions (kg CO2)_p95,STI Emissions (kg CO2)_p05,STI Emissions (kg CO2)_p50,STI Emissions (kg CO2)_p95,ECAV Sensing Emissions (kg CO2)_p05,ECAV Sensing Emissions (kg CO2)_p50,ECAV Sensing Emissions (kg CO2)_p95,ECAV Computing Emissions (kg CO2)_p05,ECAV Computing Emissions (kg CO2)_p50,ECAV Computing Emissions (kg CO2)_p95,ECAV Communication Emissions (kg CO2)_p05,ECAV Communication Emissions (kg CO2)_p50,ECAV Communication Emissions (kg CO2)_p95,ICECAV Sensing Emissions (kg CO2)_p05,ICECAV Sensing Emissions (kg CO2)_p50,ICECAV Sensing Emissions (kg CO2)_p95,ICECAV Computing Emissions (kg CO2)_p05,ICECAV Computing Emissions (kg CO2)_p50,ICECAV Computing Emissions (kg CO2)_p95,ICECAV Communication Emissions (kg CO2)_p05,ICECAV Communication Emissions (kg CO2)_p50,ICECAV Communication Emissions (kg CO2)_p95,STI Sensing Emissions (kg CO2)_p05,STI Sensing Emissions (kg CO2)_p50,STI Sensing Emissions (kg CO2)_p95,STI Computing Emissions (kg CO2)_p05,STI Computing Emissions (kg CO2)_p50,STI Computing Emissions (kg CO2)_p95,STI Communication Emissions (kg CO2)_p05,STI Communication Emissions (kg CO2)_p50,STI Communication Emissions (kg CO2)_p95,Total Vehicles_p05,Total Vehicles_p50,Total Vehicles_p95,Total EV_p05,Total EV_p50,Total EV_p95,Total ICEV_p05,Total ICEV_p50,Total ICEV_p95,Total CAV_p05,Total CAV_p50,Total CAV_p95,Total ECAV_p05,Total ECAV_p50,Total ECAV_p95,Total ICECAV_p05,Total ICECAV_p50,Total ICECAV_p95,Total Infra_p05,Total Infra_p50,Total Infra_p95,Total STI_p05,Total STI_p50,Total STI_p95,Incremented Car Number_p05,Incremented Car Number_p50,Incremented Car Number_p95,EV Fraction_p05,EV Fraction_p50,EV Fraction_p95,Clean Energy Fraction_p05,Clean Energy Fraction_p50,Clean Energy Fraction_p95,Cumulative New Cars_p05,Cumulative New Cars_p50,Cumulative New Cars_p95
2045,5129660373.557203,8480157553.842415,13357489396.946638,5029505919.741428,8389332613.901957,13231907038.301386,193859489.44289494,650128406.508461,1996047270.4085705,4269179488.286519,7621781735.329184,12077123944.941608,50996813.10125959,110486882.91382322,205836610.72739217,123168979.74037167,385008420.7500341,1203485368.1316526,17489534.234408457,102298545.00889474,402974159.7608051,45362081.0997799,141795306.27740282,443233361.08379257,2619944498.608728,4515076765.39673,7320258105.62967,298678941.4813628,1188919770.014233,2858414318.5777364,964903136.108844,1662864130.5252752,2695988410.0594907,19077087.82192667,40793151.674809486,74229931.11504662,19668618.008754704,45290839.97970967,95819644.31751718,9874466.106026394,21114889.092659146,38422056.117272496,309208161.1520333,768550742.1885606,2083533358.3988907,4269179488.286519,7621781735.329184,12077123944.941608,293290887.7585076,731667068.3413044,2070643795.4528825,0.0,0.0,186114057.87337223,7395142895.950297,12577941102.40411,20442263871.9999,7391772708.774174,12571539737.012623,20432234820.436592,5860132.318985763,29729611.96249468,150215277.9750368,7333207594.753786,12507293724.691483,20370030938.790215,1744480.1764846507,4484934.937640246,15326621.474448884,3847504.227084361,18355747.475517042,82085425.88092361,544686.878478402,4654060.871283557,29064200.85482007,1417002.8780675207,6760264.698032252,30231359.82590217,4409011848.699681,7430238091.678722,12438903027.372425,459261381.1036921,1979746394.3726554,4716764701.52491,1623801329.45966,2736493097.660426,4581141526.944201,678025.0771990251,1739915.6328698078,4980780.179078708,713750.5133796625,1959143.1502761873,7402250.859294313,350951.660249868,900595.4212975487,2578095.0173826725,24788219.738736995,26004374.630578727,27470975.919693932,735621.672483614,2185953.546985838,5241124.880904113,20579788.299785096,23557268.521457233,25880534.691643402,1455088.861316449,2333887.638715868,3925866.2078304314,87548.65000000001,285624.5,936709.6499999997,1243544.71092592,2043257.3306869566,3447862.738758612,275700.0,275700.0,275700.0,2005.4788513646802,4288.380057165341,7803.421485452305,1608631.529179078,2071267.034575669,2789818.649616379,0.04060997491484434,0.12379556079355472,0.3012519355986902,0.7920551435415681,1.0,1.0,32384456.22007374,41967710.58519986,53543895.67232602
2046,5366086935.149052,8816622808.673893,13843731362.184082,5263105466.514273,8714666996.251059,13714810378.821587,219611188.522577,723121183.5851996,2225701936.3849177,4458572362.969622,7800422368.493854,12382054434.505909,52478465.570836075,113605957.7732218,211669394.65936974,137311839.67738074,446025935.0103924,1399715150.787027,15573713.355126163,99815286.60296255,420279344.1830392,50570775.37327114,164267534.5626397,515503110.6081333,2758467858.86947,4799528247.012957,7689778268.680054,248521045.0073373,1080353562.182733,2702025136.6503863,1015920104.1441993,1767625176.7337174,2832079523.5819736,19985503.17269147,42735590.19775915,77764314.94941315,19709832.324645944,45565810.10205425,96392035.86466752,10344669.76997405,22120312.118277393,40251483.84250563,334809390.82550025,850655644.5246999,2318349650.517046,4458572362.969622,7800422368.493854,12382054434.505909,322012505.13311297,812992393.0950887,2270242677.0847464,0.0,0.0,182305356.30016243,7650136217.735554,12896317991.878916,21194277540.620632,7643646258.848703,12891366146.386318,21191522195.75106,5722920.69592487,31075028.02517522,160498643.50680476,7624288517.108412,12857003478.185814,21166371518.323265,1794605.724614733,4518441.418077264,14632363.159077859,3980721.046132517,19551296.188799758,90465731.32180302,488963.48670056224,4168204.022455794,29398433.56012608,1466065.492390178,7200575.0570608415,33317754.597145807,4519492723.0457945,7837559180.267116,13097870667.069555,382095359.5996163,1774853878.1067448,4417185637.198022,1664490489.9335632,2886505968.5402937,4823833668.886771,710310.0060480613,1758192.4441068168,4748940.18372068,715250.4645291743,1903611.4022688505,6802209.315233582,367662.6194188491,910055.6573026823,2458092.625112248,24830991.210820723,26108724.485489957,27653364.99347994,794264.3209442303,2342854.8581458805,5643310.749353814,20199002.072559893,23486601.55187732,25882550.303640276,1597808.9617136258,2561412.058876797,4308332.664723499,100801.5,337431.5,1099980.6499999994,1324819.1000303524,2223975.7664446947,3747362.1172016547,275700.0,275700.0,275700.0,2100.9760148321516,4492.5789062881195,8174.973584944157,1610145.3269648708,2071877.9616603665,2791931.5073511503,0.04293633045487897,0.1322125279894595,0.3242935535754323,0.8202841001824811,1.0,1.0,33921082.37939854,43970505.57360299,56145665.90705666
2047,5598176937.697353,9153222478.095139,14340940716.381582,5490428148.7985525,9018352367.691864,14147398967.175837,241630891.0116394,796372284.6225958,2453233230.90896,4634171874.0345125,8022561911.621788,12667191131.79238,53946756.03455534,116675694.55364406,217404044.42703536,152501249.96608138,501251130.40199447,1607299859.9617436,14331029.628646862,94988563.46078205,425357202.0221785,56164905.18441568,184606501.38192827,591954782.3886966,2892178200.774879,5053248651.559891,8163501052.544895,202591262.3264928,962738521.9506469,2514879978.745104,1065164478.7113806,1861068230.2686863,3006547570.534927,20893918.300872635,44678026.49213192,81298684.8514899,19724092.090603862,45805146.73282923,96883363.80231066,10814873.318710485,23125733.99036491,42080904.35626473,362211284.10816234,940404455.5873239,2576930936.2405972,4634171874.0345125,8022561911.621788,12667191131.79238,354103879.4161699,896485641.0514909,2487645228.1563797,0.0,0.0,173041150.95302078,7932169381.652095,13248110659.202812,21907261042.059807,7927525108.218597,13241105325.372784,21904985962.090927,6467352.879513698,33989079.50369045,164659208.92031783,7797665151.675554,13179730434.923603,21779901402.99913,1830628.0407745384,4594410.142522229,13114376.079560108,4499057.627641893,21776426.370598722,94870989.62407088,444956.21919453214,3897600.501922245,26062242.01884989,1656964.4191895535,8020071.459296996,34940173.52757926,4775161078.440444,8232899472.506471,13771526787.23413,315788985.0835301,1569430513.8754902,4171517698.4923444,1758650957.0942574,3032106414.6621523,5071935452.47451,735626.3338645542,1829937.033414178,4704168.387329969,710126.9177826914,1887362.9906126312,5959820.231564073,380766.5702569683,947191.2789457329,2434918.3550091437,24873836.51247853,26213493.07599637,27836965.0430091,857335.0386703776,2519793.775136425,6068869.177657175,19880461.502474383,23404292.38420099,25925422.205286793,1747079.8784391023,2799491.94252088,4727396.205306062,116797.65,396929.0,1286204.1999999993,1400078.9742733692,2392460.606841824,4026801.929930967,275700.0,275700.0,275700.0,2196.4731549005187,4696.777521131753,8546.524219804049,1611667.7066688195,2072505.5470289066,2828176.7726153634,0.04619146564502487,0.1404857080802015,0.3477868187471362,0.8495201637888353,1.0,1.0,35450497.791604,45963051.7545615,58733617.45763626
2048,5826595183.042083,9507234370.21973,14867480136.256683,5683265983.496329,9394411946.405416,14668921266.655481,264299769.83612624,888358331.874084,2716856692.79115,4707142153.741062,8295097539.903313,12987630869.115938,55403907.2318953,119854534.66210644,223069511.5437313,168808514.2209278,565676756.69375,1812729653.7834957,12700006.076030387,91713339.59055148,418599857.1060551,62170731.044166796,208333908.16008812,667612817.2875514,3013675457.301822,5300664450.03693,8620925958.248669,151406013.83825657,848504506.3857005,2355890650.769663,1109910878.4590554,1952189351.3459241,3175013248.446137,21802333.206237424,46620460.5529094,84833040.76356055,19738177.675759763,46013694.26414091,97305108.56772195,11285076.752115231,24131154.70632413,43910317.62867535,391643100.698468,1033102707.5992854,2850700822.9062104,4707142153.741062,8295097539.903313,12987630869.115938,389833894.98798865,987805952.7567325,2831083097.4169884,0.0,0.0,137832621.01469395,7962013122.531118,13649977275.908295,22330179572.454403,7959706654.500804,13643140328.52378,22327846008.30325,7304732.859713691,37127896.15475863,165092383.57223123,7885642396.535952,13555544949.83987,22294664391.168198,1880686.4396449868,4682606.454262495,11826124.361147203,5074990.193655571,24220089.598550804,102417970.30260848,398668.8943896175,3795094.3356804606,22495971.021364804,1869075.4541480867,8920051.712121796,37719661.92084132,4905268695.277575,8590179780.05949,14579201314.680632,241663384.19682515,1386053245.0099134,3924011429.944494,1806568478.852624,3163689694.159451,5369395068.471035,767609.1269857951,1891090.8975563329,4517860.53744057,710686.3259386597,1854714.7286751983,5989885.072594037,397321.14135291724,978845.0493933477,2338483.796118817,24916755.771195706,26318682.082412206,28021784.108803004,925168.8792462051,2745905.7511468255,6573727.102502805,19451324.547145817,23276500.97468227,25976938.796827607,1902907.975920757,3048021.579359608,5152542.81250281,136824.15,465140.5,1498116.9499999988,1472810.6845358268,2567902.7722889306,4326267.145288721,275700.0,275700.0,275700.0,2291.9702715453136,4900.975901168682,8918.073383964555,1613198.8323747742,2073155.9238737822,2833475.395942466,0.04903587352604908,0.1499168553676366,0.3729858600210408,0.8707204020881384,1.0,1.0,36972703.46620873,47915917.49048309,61307747.38623512
2049,6058959302.73431,9850850964.294447,15403480485.002209,5877211776.803648,9751672739.330349,15199961825.973013,298466865.4751895,988309345.4094069,3083100602.838429,4723233773.452995,8527145088.843361,13419114645.754915,56851772.0932459,123030289.56734534,228675612.89214322,189893184.37138757,641635565.1726923,2038083548.5213895,10848730.465405287,85345046.46772905,417018194.69426984,69936034.6079647,236308887.23134065,750608728.0339073,3111640251.0903907,5512074150.62839,9037871589.831284,109759350.76972216,745804827.3901992,2193358615.3141966,1145990473.582174,2030049734.729182,3328570756.1393676,22710747.888552748,48562892.375058115,88367382.62759042,19753978.03868721,46195601.4140424,97667124.70990948,11755280.070067637,25136574.263549693,45739723.629698224,427814778.62236536,1121716431.5971298,3186121127.062663,4723233773.452995,8527145088.843361,13419114645.754915,422362244.66845,1098841798.6468925,3146836709.933492,0.0,0.0,121544852.56917188,8057269360.077018,14053232278.89066,23113300818.11297,8046567636.442643,14046562677.28254,23111220043.023525,8255127.69077877,41415829.37069538,171749234.4474538,7953565463.987339,14000413998.63694,23101105408.064507,1930474.2633450103,4814037.337197689,12080566.687890112,5834391.039950403,27049321.113951992,109428822.52394389,355480.48874762654,3587449.156610841,21974628.932901148,2148756.28652553,9962033.465337662,40301698.79175767,4993935022.348264,8997604765.412066,15391120638.409817,175210122.30167335,1227186447.3592434,3639871466.7987885,1839223528.2642393,3313740829.328368,5668418006.609488,799591.9013136221,1969880.6833794604,4589093.184465468,711125.1014136267,1858082.2096334682,5792344.870657193,413875.70272123226,1019627.3258536642,2375354.431996553,24959749.114677746,26424293.19179456,28207830.28477145,999008.616877735,2920497.2245391114,7081995.358682975,18959335.525101446,23158207.79945419,26031032.96870284,2065299.8073590249,3311820.875814399,5596317.351440494,156984.55,542273.0,1738749.4499999983,1557800.2381000912,2734479.9278807826,4669847.685228552,275700.0,275700.0,275700.0,2387.4673647420336,5105.174045869763,9289.621071324776,1614738.9191551483,2090998.1730937995,2838747.634124326,0.05103736881679394,0.16061053525328559,0.4043874092528864,0.8922610315632146,1.0,1.0,38487701.03044662,49862193.64072254,63868053.89972275
2050,6263358276.032279,10159816168.238754,15947842592.05455,6074366978.505543,10054424894.225342,15740973302.644247,336527735.72207344,1102887152.4785023,3444783703.947171,4688173527.6888485,8708128077.526321,13897063637.687899,58291895.27603811,126011478.13382241,234230771.7921142,214633993.8766826,728058707.8092809,2285103239.635378,9116052.79950622,82598912.54938763,424878384.9169243,79047863.00517227,268137791.01411515,841583966.1594081,3153641891.2306466,5725665276.571529,9365885370.172495,84939584.30627024,655147140.5084884,2051718848.3783073,1161459318.1758552,2108713518.3997884,3449375424.141388,23619162.34758519,50505321.953529514,91901710.3852243,19766517.35226017,46354426.90990166,97977871.15186535,12225483.27244689,26141992.65942841,47569122.3291282,455215955.2296993,1243329847.6454768,3546402918.901847,4688173527.6888485,8708128077.526321,13897063637.687899,454674472.134473,1211340757.984374,3474495705.401355,0.0,0.0,94806798.80428673,8001901254.990413,14458753388.79513,24015880441.907375,7999077160.716645,14454333722.890202,24011811912.413143,9325089.592570381,45554835.374094635,172404196.6209908,7852169051.536821,14406953415.570984,23869405199.706985,1980038.5520309368,4833841.351061039,12302405.735952945,6691980.577748236,30854134.651090037,114998238.73636349,315721.603631093,3392261.9312671022,21260451.313687954,2464599.1736380956,11363313.727665143,42352867.117083974,5076763508.82106,9363022992.1107,15949512661.60721,136754611.82068995,1093275946.459061,3399077552.3537807,1869728550.946664,3448321234.7988214,5874069009.769077,831574.6568174401,2009058.8017458254,4772636.795918036,711469.32063809,1835201.1983181508,5543961.082304776,430430.25434607686,1039906.2596992126,2470358.197098632,25002816.670850724,26530328.09797042,28395111.718566943,1078704.0391492462,3155138.613559882,7660397.827067364,18415413.0292251,23007918.64570132,26101965.49497256,2234462.4698042623,3590155.6116519906,6055007.89543603,179503.0,621900.5,2012443.999999998,1569016.3251592997,2925681.5615902413,5022630.068365685,275700.0,275700.0,275700.0,2482.9644344661415,5309.371954704267,9661.167275750124,1616288.2548165761,2091742.3410921637,2842621.5466275583,0.05313431723324823,0.17257319301723392,0.44335194535678935,0.9143361182821599,1.0,1.0,39995492.99003475,51812886.65408823,66414536.859574795
2051,6467007860.291305,10491312485.578918,16486404352.143774,6307842721.199492,10362998559.136715,16291959724.443462,363591234.9934085,1225014985.1029754,3841634794.387141,4608085697.53568,8866340705.717196,14369528377.796425,59725564.45969788,128967556.62800935,239742215.84442684,241662046.65060008,817698073.6992316,2557030491.035277,7893264.7762749875,78238220.93115473,422758306.76700324,89002063.52289978,301151202.29513735,941732445.5674847,3067463615.875268,5925687535.559383,9710546646.855831,67694621.7659469,571418995.7041128,1902915937.3103604,1129720596.9170604,2182380004.499569,3576311222.5690403,24527576.58310105,52447749.28325985,95436023.97778429,19776468.94586658,46431902.9625494,98244608.84253241,12695686.35913202,27147409.89133925,49398513.69659309,489278185.1817839,1380923428.8349342,3946172312.277721,4608085697.53568,8866340705.717196,14369528377.796425,489278185.1817839,1330637616.0873146,3929887481.4916883,0.0,0.0,50064984.65155404,7729218252.755199,14622382269.309341,24724237230.69475,7726883017.779068,14616962083.680107,24715572340.103172,10630268.86122413,50791546.06537906,190168083.32956785,7641011875.899568,14537579600.487854,24670601174.243736,2029418.166943964,4856104.568833724,12581694.42501705,7672208.588691867,34822073.95605769,131236949.60020691,279508.3066053017,3249762.618751524,20871925.314471,2825608.760811988,12824671.814176507,48333445.34964116,5011856234.675,9694303222.866158,16424611261.789558,110864662.58175077,964019152.3810222,3120205841.204933,1845823757.385935,3570328908.5325766,6049043758.096882,863557.3934665868,2030449.6346252249,4949294.039054889,711739.4114559317,1796173.6107236375,5507301.049030514,446984.79621158016,1050978.3403133475,2561797.5182372574,25045958.567861695,26636788.501563866,28583636.6119416,1164501.6050302037,3392513.986971804,8322685.109334069,17791843.87148712,22879138.555883676,26168626.929090068,2410276.797940732,3885144.202481413,6533510.805363008,204380.95,719682.0,2359341.399999998,1647656.754105443,3088970.6982934843,5383958.176002741,275700.0,275700.0,275700.0,2578.4614806930676,5513.5696271398665,10032.711991072088,1617847.2309646262,2158863.6098045465,2843385.4438391747,0.05566287424227346,0.1858370366916001,0.48607271652081885,0.9369589703987983,1.0,1.0,41496083.099733144,53809198.24555446,68947198.50544052
2052,6691888732.661924,10837888930.219282,17027150309.563166,6563807443.093165,10665556189.970108,16852573234.691244,392262149.4843549,1352901073.4223657,4278357094.705726,4408555608.655798,8942947335.17059,14921093448.087973,61153853.10409343,131901971.8473647,245216146.6835846,272483067.93265253,918963819.5754046,2854096328.0816884,7136928.036014626,73574321.3489919,418655941.2481587,100353181.88014828,338446509.82100594,1051139250.9212224,3026266965.9420557,6115577333.450577,10043011707.947042,53973551.15136105,494356146.36835873,1759197089.2584672,1114548223.327145,2252314791.895861,3698755259.175113,25435990.594866257,54390174.359170154,98970323.3462675,19784367.057753608,46463677.77231617,98473570.41683035,13165889.330001874,28152825.956653293,51227897.70155248,526533175.6366245,1533939114.9801779,4387354765.606279,4408555608.655798,8942947335.17059,14921093448.087973,526533175.6366245,1479246470.9589717,4387354765.606279,0.0,0.0,39905466.724259116,7546025863.548394,15083556278.216778,25515481607.70911,7543562301.3515625,15074616191.756397,25508449855.331455,12123430.8708517,56865440.812134534,212188365.8204815,7446085770.786602,14919857730.4267,25338668510.524113,2078787.4106085715,4979385.190977042,12591730.753393052,8598166.696767177,38558494.75543898,145603533.986676,246820.3317367234,3135556.7913699923,20428509.158191103,3166631.207227068,14200763.616525698,53624535.42312848,4938802660.04253,10049772660.018951,16844281058.780159,89868421.73872599,835346448.654839,2913188455.593555,1818918751.0759668,3701245259.959759,6203604552.59517,895540.1112303331,2080344.1911532115,4853018.207124326,711951.3789154976,1780164.1280857297,5116770.568774866,463539.32830183645,1076804.195491545,2511964.312660926,25089174.934079062,26743676.110023327,28773413.2211063,1238249.114168344,3611725.979717673,9094150.762053827,17112839.721871603,22793755.216225963,26231167.537188686,2592694.3625975884,4194330.597084392,7029917.051963273,232013.15,821904.0,2757437.399999998,1696161.7916144822,3272521.757209454,5763926.034630723,275700.0,275700.0,275700.0,2673.958503398207,5717.767062642637,10404.255211087982,1619416.387381356,2159819.589238288,2851686.707423185,0.05952101079756595,0.19899235658539252,0.5329119893701504,0.9632866971545744,1.0,1.0,42989476.88990607,55842462.248598315,71466044.48174056
2053,6928604407.258781,11207971162.606312,17563920037.714375,6762577556.803942,11012861605.546032,17411394420.25736,434493648.1382635,1504308220.0512662,4763357743.271909,4247791587.033252,9157476730.665579,15452795441.534433,62577656.09234992,134817694.78302652,250657885.62858203,305678914.0778436,1022773957.1074204,3179012884.337195,6443051.135026407,68713961.50684452,412318903.3379856,112578927.90961227,376678895.0176102,1170803237.7999935,2912549256.2578692,6278674999.744577,10365524242.976854,43042609.274599835,428727495.11924505,1618004284.5693262,1072666964.1006026,2312382266.5246887,3817533865.6112175,26344404.382646415,56332597.17616616,102504608.43134388,19790635.582344424,46507573.24308999,98695362.47106023,13636092.184935123,29158240.852733713,53057274.31329658,573830726.096751,1694066707.8129196,4874706248.238716,4247791587.033252,9157476730.665579,15452795441.534433,573830726.096751,1657131775.045516,4874706248.238716,0.0,0.0,23345123.270573143,7287479670.532856,15292968198.018127,25814419772.721928,7284961193.005481,15285509061.655878,25807915637.852196,13804240.70900107,63158398.47427638,238883319.526602,7176316509.525503,15231568434.222092,25737035930.384827,2128317.7690657866,5102491.705150571,12474845.136255212,9515972.134857064,43163676.2646091,164039247.95656133,213640.9051010672,2957349.2866367497,20106274.855252523,3504651.0950609352,15896812.553023543,60414251.09664535,4788805403.447865,10399200249.872604,17334871249.395557,71685640.38330002,723217135.7713637,2703247216.666433,1763676045.21988,3829936450.7356687,6384284721.095078,927522.810077882,2154637.0321782874,4794868.096541508,704089.631586392,1782895.0578201078,4884487.92869439,480093.8506009049,1115258.8143238456,2481865.3111062064,25132465.89809295,26850992.637648985,28964449.857092347,1320709.0174784497,3876147.788111132,9933755.136756249,16370779.590230854,22722528.740353897,26289324.36564653,2781724.2114349864,4514955.9248337075,7544244.161696977,262740.05,932741.0,3211658.999999999,1596106.353939165,3451275.7919424167,6169257.049902363,275700.0,275700.0,275700.0,2769.4555025569184,5921.964260677042,10775.796929560736,1620996.4754211311,2171199.3657041807,2854578.0860284367,0.06373341762127917,0.21121638072328358,0.5842669830671856,0.9925095210047661,1.0,1.0,44475682.41473851,57871687.794722915,74010429.89558412
2054,7113264062.670422,11494454448.759819,18080599152.285675,6955778869.913367,11329876030.15191,17927283489.786613,483458845.1060649,1669412792.6234438,5301437519.0622225,4053576835.1101446,9246291963.494621,15849138889.146713,63997719.442365475,137717286.6697141,256071998.65413955,340298208.67644024,1147670061.2553065,3539356288.709117,5556387.952606967,64606884.80637665,405159156.1306783,125328917.82191783,422677061.255127,1303514629.6402578,2711122174.100736,6471750176.85511,10682834392.466457,33288968.45974242,363312804.36157763,1484638946.5605125,998483093.6507198,2383490201.8254757,3934396477.977346,27252817.94620684,58275017.72913831,106038879.17335387,19795610.87260775,46577713.47175942,99056266.1826736,14106294.923810294,30163654.576935746,54886643.50094516,621083324.1265217,1868805518.334094,5415116478.137893,4053576835.1101446,9246291963.494621,15849138889.146713,621083324.1265217,1856482835.042869,5415116478.137893,0.0,0.0,0.0,6956092884.493365,15686204566.947329,25988953244.177437,6953519761.837889,15680222567.033943,25983455573.53906,15234956.75321969,69796289.56659636,272320220.5945475,6516774080.4047165,15544935264.501156,25946986398.076756,2177748.597400564,5225456.997852345,12754772.240655674,10691707.833392771,48058934.507217504,184451642.16129783,187896.24770053563,2701819.1454257695,20027500.858578023,3937664.490327387,17699694.26783231,67931961.1832901,4365534140.680507,10695450725.872334,17935660160.23365,53272676.61356139,605095189.7376256,2492114124.6677847,1607788861.699063,3939042965.594159,6605550135.120045,959505.4899783704,2228929.692498395,4960197.067902896,683184.5422917269,1785212.719920695,4881956.246976659,496648.36309281044,1153713.339621688,2567441.020527423,25175831.588715605,26958739.80562023,29156754.886115495,1400437.0576430229,4145313.962384358,10847522.408439403,15596508.389267066,22457356.15648146,26342819.797143824,2977376.482865774,4847051.028068551,8076511.728318406,296933.5,1059251.0,3714955.0999999996,1542096.2906952726,3597339.893613437,6535116.203969868,275700.0,275700.0,275700.0,2864.9524781445302,6126.16122070594,11147.33714021864,1622588.5485756379,2172771.6557690706,2857513.540097167,0.0682439474226551,0.2263625742428449,0.6405732428671876,1.0,1.0,1.0,45954711.31538143,59831060.35126533,76560850.35354158
2055,7283541177.505808,11859049338.498718,18599337717.658504,7141241389.545825,11670647540.325537,18444135774.1787,537999447.1783066,1857560296.3831987,5898306361.415782,3695280303.6079974,9446793277.952417,16095416151.788507,65414665.074207656,140642099.93849474,261462403.61882737,373241626.69554985,1278367773.8001976,4085635481.8769803,4751302.427965189,60786926.766325586,397319918.66716415,137461696.7329457,470811910.2123419,1504704581.167319,2521859192.09099,6626353887.57589,11026235826.508911,26148576.58737539,298172821.96378124,1355254734.9483216,928779157.1789771,2440429425.311989,4060868287.1426888,28161231.285312485,60217436.012961596,109573135.5123061,19799559.827696025,46638425.39131014,99376757.04742151,14576497.546505721,31169067.126606643,56716005.23344613,673661239.1844634,2068746703.4533691,6014297753.827914,3695280303.6079974,9446793277.952417,16095416151.788507,673661239.1844634,2062375029.9246,6014297753.827914,0.0,0.0,0.0,5865797642.416356,15944895400.343058,26678416172.92169,5860621835.854718,15938431856.491323,26673934849.75383,16654171.920305686,77770645.99902177,310065731.49037,5702846733.312959,15832623894.654758,26627989656.554504,2225947.2081987835,5327851.924563417,13033951.191706879,11829600.09809868,53689318.992770806,208460938.19035277,165116.2245225038,2545782.984709457,19331406.536653236,4356740.472796395,19773316.686358333,76774379.42783804,4006562723.3794546,10976196658.49453,18611847353.172604,42116589.130041994,508931627.3846016,2276125885.7852254,1475582760.9548848,4042439289.82195,6854584091.148467,991488.1509008663,2291436.513829182,5125525.661558961,683539.2446939371,1743832.2550877826,4893984.601750784,513202.8657615425,1186067.4124438972,2653016.534445089,25219272.13498179,27066919.34202332,29350336.729942318,1480490.3083114412,4437801.58482885,11831531.564264115,14841448.987722125,22225461.706482206,26391017.534874097,3189940.5401924,5190647.381031853,8642833.703847101,335955.65,1202854.5,4250642.849983234,1463978.1406455403,3749458.243707812,6935259.8553128345,275700.0,275700.0,275700.0,2960.449430136333,6330.357942190563,11518.875836755104,1624194.0918517585,2174354.8967716433,2920565.071278358,0.07223682589251235,0.2403630452440568,0.7025827182695227,1.0,1.0,1.0,47426580.33053686,61776327.739538714,79203003.93499567
