run_id,scenario_id,F27,F29,F30,F31
41,ca-delayed,2.1424313124774232,0.9080601204727938,2.1234774082654875,0.001647579945370669
42,ca-delayed,4.003778413718189,1.1991831021486208,3.097756173140166,-0.00015998846857392701
43,ca-delayed,2.6596962493807377,0.9642391131102634,1.6957556980313857,0.0012834322507007923
44,ca-delayed,1.8631926865960045,1.2778881267247133,3.012409246258702,0.002615540194490253
45,ca-delayed,2.9862318145156808,1.2094609221843668,1.605397484838004,0.0012658058446537105
46,ca-delayed,3.7147434666088746,1.1771154826303873,3.114429628497219,0.003488778020308094
47,ca-delayed,2.798660000620639,1.1121723930723444,2.4929421350206633,0.0022548913433841217
48,ca-delayed,3.8601702669749196,1.0547099034230913,2.961226497162388,0.0024111941514771626
49,ca-delayed,4.097845055341989,1.2733209722476233,2.8312308121962158,0.001137772156148612
50,ca-delayed,2.688820888394409,1.2105725442301243,1.7335110520672776,0.002773645916583214
51,ca-delayed,3.806172563625905,0.9723033579098588,2.795400312927317,0.003197760695505733
52,ca-delayed,3.073241637029785,0.8841402009905991,3.539740524516432,0.004450323989874142
53,ca-delayed,3.10146667127679,1.0209487964655868,1.6700375197789343,0.00380803686596594
54,ca-delayed,2.994367784768957,1.0868754651025003,3.3037748051808515,0.0006900370593154273
55,ca-delayed,2.7995273616141083,1.1276296987190098,2.602652805020711,0.004203913698374357
56,ca-delayed,2.8697243196706177,1.1558824512525703,1.8539410178738518,0.0041225846202736635
57,ca-delayed,4.0518160094351465,0.8251671972337816,2.338326580337048,0.002855350033128349
58,ca-delayed,2.7821747758015913,1.1160005879003523,3.8043293409873122,0.0016497548874444812
59,ca-delayed,2.1787024485031266,0.8763382343228728,4.133553448521914,0.0011695348102167516
60,ca-delayed,2.9070293072358617,0.9347177114011163,4.025458363583833,0.004194963294727728
61,ca-delayed,2.5832172504998128,0.9641499837502506,2.3076714557695626,0.0014657130931997934
62,ca-delayed,3.0122037983137098,1.1272803342970827,4.197578119340044,-0.00042952814995080946
63,ca-delayed,3.3287529205141495,1.1418424440528336,1.8362584880504567,0.002860276906557052
64,ca-delayed,2.7277102226760745,1.0168087672994162,2.894265300717813,0.0024435542764123554
65,ca-delayed,2.2232117679253762,0.9140862531077831,1.9800526061699704,0.0002560113901757117
66,ca-delayed,3.141702837152847,1.1875727157052023,3.0036522302490747,0.002847116632992588
67,ca-delayed,3.6997414365912196,0.9354781421748708,3.069229731453744,0.0028980517546647227
68,ca-delayed,3.02948706383597,0.9384775589131424,1.9961686840649113,0.0017803128700834441
69,ca-delayed,3.2918816633843675,0.9653068321558775,2.2231972266756563,0.00453141504946357
70,ca-delayed,2.9364668792588855,1.1306107389710893,2.062511622088059,0.003535791062709374
71,ca-delayed,3.211530827303407,0.838458822910943,2.5827803877550872,0.002816932055344695
72,ca-delayed,3.984875826893882,1.0488664512686612,1.8544097843907292,0.005312336737283663
73,ca-delayed,2.8846742262916303,0.8829526465226977,2.87966734115399,-0.0006063385978090516
74,ca-delayed,3.2745216435985984,1.0010765576253096,2.5348705043779356,-0.001969078235846131
75,ca-delayed,3.7649801409946484,1.0409340665522144,2.6370334401554456,0.004465892757142189
76,ca-delayed,2.7812496302844627,1.09230823173613,2.6466700705981254,0.001689107022351777
77,ca-delayed,2.9462126623235094,1.3778458811300711,3.8533567054084674,0.0017791299993640737
78,ca-delayed,2.362022526795246,1.1357380968536936,3.3736826192628055,0.003061057471971597
79,ca-delayed,2.8518106043878375,0.958105094677738,1.440475771374696,0.0006425003693126594
