Year,ATS Total Power (kWh)_p05,ATS Total Power (kWh)_p50,ATS Total Power (kWh)_p95,ATS Emissions (kg CO2)_p05,ATS Emissions (kg CO2)_p50,ATS Emissions (kg CO2)_p95,EV Fraction_p05,EV Fraction_p50,EV Fraction_p95,Clean Energy Fraction_p05,Clean Energy Fraction_p50,Clean Energy Fraction_p95,ECAV Sensing Power (kWh)_p05,ECAV Sensing Power (kWh)_p50,ECAV Sensing Power (kWh)_p95,ECAV Computing Power (kWh)_p05,ECAV Computing Power (kWh)_p50,ECAV Computing Power (kWh)_p95,ECAV Communication Power (kWh)_p05,ECAV Communication Power (kWh)_p50,ECAV Communication Power (kWh)_p95,STI Sensing Power (kWh)_p05,STI Sensing Power (kWh)_p50,STI Sensing Power (kWh)_p95,STI Computing Power (kWh)_p05,STI Computing Power (kWh)_p50,STI Computing Power (kWh)_p95,STI Communication Power (kWh)_p05,STI Communication Power (kWh)_p50,STI Communication Power (kWh)_p95,ECAV Sensing Emissions (kg CO2)_p05,ECAV Sensing Emissions (kg CO2)_p50,ECAV Sensing Emissions (kg CO2)_p95,ECAV Computing Emissions (kg CO2)_p05,ECAV Computing Emissions (kg CO2)_p50,ECAV Computing Emissions (kg CO2)_p95,ECAV Communication Emissions (kg CO2)_p05,ECAV Communication Emissions (kg CO2)_p50,ECAV Communication Emissions (kg CO2)_p95,STI Sensing Emissions (kg CO2)_p05,STI Sensing Emissions (kg CO2)_p50,STI Sensing Emissions (kg CO2)_p95,STI Computing Emissions (kg CO2)_p05,STI Computing Emissions (kg CO2)_p50,STI Computing Emissions (kg CO2)_p95,STI Communication Emissions (kg CO2)_p05,STI Communication Emissions (kg CO2)_p50,STI Communication Emissions (kg CO2)_p95
2055,2789204291.4135795,5120955588.2104435,8682688957.196074,130648281.06166789,1386203680.9256253,6897345614.5890465,0.35325409222543375,0.840163448669759,1.0,1.0,1.0,1.0,558787386.7099899,1292654410.9794188,3052010266.542853,21506948.566312622,338115911.27870816,1999132028.272151,92567282.02235861,200214286.01238218,489962335.85313874,52852917.836627245,103301833.5014018,192263278.9870934,734709139.1219637,1370283870.784524,2899298571.1821117,68546713.32926606,150075113.99989063,296190713.1467841,20778897.889262483,59826118.91307479,136810142.8384078,713925.6727304066,15568064.459089085,92850108.1582875,3359175.907340251,7400465.27485398,22831207.981191956,1675330.6203687342,4216244.314353047,9813079.321298886,23745603.805789765,52808276.04286325,166689864.6403102,2670468.8225930394,5880531.3576048445,16420455.793733392
2056,2769405286.93281,4906210479.774277,8526037440.874182,103654072.52184135,722125378.8161577,6362403930.660303,0.3885795014479771,0.924179793536735,1.0,1.0,1.0,1.0,636361418.46203,1464300341.1336339,3191891180.891582,18383025.657603104,311980445.45743173,1759788260.0580447,106462659.184149,226477380.25156498,517311502.69310427,54532231.961342,106584078.5544387,198372126.96148556,734720948.6675509,1370752207.581497,2903126899.4392204,70724671.87173343,154843502.7478348,305601683.6013241,23132115.0228809,67343646.32010657,154906769.49583977,586379.3053450698,13887306.502128478,86764218.70473024,3845508.5564502194,8236719.507486392,26099571.125995986,1728561.4823440143,4350208.510090118,10124873.700601503,23745889.910456512,52825304.436745375,166763354.71486422,2755318.5564762843,6067375.523903837,16942188.641745828
2057,2741390195.5139117,4867051261.844179,8387415865.436216,96309485.26060092,379926358.32746243,5944286627.674082,0.4274374515927748,1.0,1.0,1.0,1.0,1.0,723889955.7030659,1591828596.0284839,3340388896.3417006,15711890.872832943,287165039.85675406,1522219741.7317743,120462525.6209293,237111593.19671178,538783334.4573958,56208969.92828548,109861288.46784557,204471603.63604105,734729572.588164,1371136816.130612,2906418929.2997985,72899289.30919722,159604576.53215864,314998217.12336,26306810.378731668,70968095.6290816,161556178.15998393,481257.0660412737,12121119.395679805,78254075.894145,4317538.548615463,9363833.920433538,27877943.3056688,1781710.685327251,4483967.197579008,10436189.770634009,23746096.73972329,52839213.47805676,166824090.7911259,2840038.126325227,6253933.061248817,17463121.123637855
2058,2782478345.425672,4968489813.076687,8286331627.673774,98138819.18292148,358479596.298571,5320275514.7046585,0.4701811967520524,1.0,1.0,1.0,1.0,1.0,822597225.2528492,1723788349.113245,3489616755.174872,13436597.383301228,253503329.24647862,1314263642.4907508,137116647.08545572,258019618.2968282,559120488.9399258,57882979.10183455,113133164.91297054,210561153.76751888,734735869.6253798,1371452752.3713894,2909249592.3586297,75070367.68342294,164357901.9461652,324379458.3343069,29825780.286986712,75773889.30021279,168078515.63141602,395157.8801064323,10930560.435505345,69548272.6992256,4946588.38479103,10663474.743934836,29038782.146576177,1834773.3910778386,4617508.200593601,10746999.191892393,23746246.246669017,52850575.907445274,166874297.70294097,2924619.820007984,6440186.987066163,17983205.81825272
2059,2841821939.8411884,4930542417.898917,8143176555.731541,100075125.07534538,307395583.452716,4648486002.901034,0.5171993164272577,1.0,1.0,1.0,1.0,1.0,934941873.7816267,1809043029.0588832,3640990387.6339517,11506050.374802765,220855471.1166534,1132836328.337321,156081816.3341902,279941733.9179326,580084399.9509135,59554095.37342324,116399387.13712001,216640180.3775061,734740467.1550514,1371712344.9632692,2911683358.9245777,77237694.15653352,169103013.0058983,333744487.5605653,31006492.017864075,79559940.62987289,174612070.40083495,325274.09543954727,10226874.703765657,62537347.81828877,5377787.618594921,12014310.464600839,30204483.31714916,1887744.3976860824,4750818.427674875,11057271.494717814,23746354.30790264,52859858.968984574,166915810.34551197,3009055.3457059213,6626119.042277517,18502391.73999561
2060,2903252372.026775,4853401162.177277,8031942537.41815,94795234.05058199,271928179.1316626,4125509397.91383,0.5689192480699835,1.0,1.0,1.0,1.0,1.0,1002987427.1892077,1953389327.7495303,3782576218.0874987,9143049.971631518,204337612.79530388,975025349.1536056,177477878.57481864,295869195.1189418,602865207.4701331,61222142.143698655,119659609.97416702,222708041.04980245,734743823.4963522,1371925693.4972408,2913775698.757454,79401039.69093351,173839408.2599887,343092315.1294659,32220299.21267135,85112440.40608534,181156885.0512649,268128.5751312201,9140900.075532068,56201457.720570266,5585943.529088542,13281306.71116633,32005608.322825484,1940618.1073096022,4883883.790934248,11366973.890315838,23746432.4048749,52867443.915403016,166950142.2942392,3093335.780485636,6811709.578052219,19020624.022607747
2061,2965397417.7077937,4938286027.448818,7927137642.206351,96217345.95573677,244130357.85134432,3811599683.6430454,0.6258111728769818,1.0,1.0,1.0,1.0,1.0,1039634518.269014,2111345375.5230885,3948450659.78483,6924955.600329635,180808377.587999,853937038.2134452,194278364.8325328,315165860.8780607,625730999.0701807,62886929.20383365,122913461.65805975,228764043.8609665,734746273.4461339,1372101074.8524742,2915574337.682901,81560157.59844595,178566547.6131572,352421875.1000832,33548041.894592524,89388594.6547751,187713010.8557977,206225.88344213963,7870913.289204299,50216785.07681431,6171332.954425075,13984055.059905197,34632248.4668258,1993388.4907132024,5016689.116812367,11676071.063052353,23746488.840119988,52873641.892055795,166978542.30829835,3177451.5137756886,6996937.431339711,19537843.57161024
2062,2975392818.034116,5025127795.614648,7815376048.3144045,97740464.94256684,242006030.8720081,3065438901.5743566,0.6883922901646802,1.0,1.0,1.0,1.0,1.0,1076883448.7914329,2287164175.5870047,4152300897.6430283,5239652.093756715,152358389.49946904,761587365.4468789,215423859.4729376,339611067.5667601,648682338.1967114,64548251.50545871,126160541.41863461,234807442.90569183,734748061.553378,1372245274.7990348,2917120338.6447115,83714781.94499607,183283848.8334535,361732018.3698646,35097033.8754005,94546916.60603373,198990710.17907915,168991.67806132731,6657284.020130919,44829755.01060379,6429396.886793731,14598852.718008652,35852688.43944735,2046049.0482782028,5149218.0479526725,11984524.942069639,23746529.617040757,52878706.874900684,167002040.8637629,3261392.1852156622,7181779.788009452,20053986.68214392
2063,3014157997.948342,5098313323.4458685,7769088720.265595,99347801.25846872,220320547.5474922,2361790697.7802315,0.7572315191811482,1.0,1.0,1.0,1.0,1.0,1113409459.9294765,2461613064.999423,4302608385.129098,3960907.9543048525,128277558.42097773,678741284.0124321,222240473.17557195,351836106.1024596,671719790.1123004,66205887.807613544,129400416.83706251,240837433.37481725,734749366.4336802,1372363858.731938,2918449031.7514653,85864625.79579759,187990683.7102944,371021505.0920714,37598740.26919303,97490606.35345283,211789081.10428575,141903.2250093773,5537243.121144496,39989446.99655919,6698141.56097026,15168399.430153586,37078423.00822646,2098592.7671135375,5281452.935264459,12292294.45006901,23746559.076290045,52882846.211248815,167021488.48056287,3345146.6162914652,7366212.0323078055,20568984.61860142
2064,3064372240.0905013,5111119783.163555,7839077286.458486,101011442.04887614,224286176.98638922,1724531661.5706491,0.8329546710992631,1.0,1.0,1.0,1.0,1.0,1146896634.1475136,2583851887.1052933,4504507998.622248,2991851.385643952,105869990.4844243,604294318.8741505,229310104.00247514,369002272.27739155,694843944.8035825,67859599.18797866,132632620.93602833,246853146.1396276,734750318.5356948,1372425019.1721857,2919590814.433932,88009379.28451937,192686373.82712692,380288996.33263737,38774612.13442531,100371443.42465362,219904406.63225114,115754.60348770916,4592378.668147611,35485297.85587744,7382683.154382051,15682334.528861038,38309492.64450536,2151012.073864809,5413374.719159111,12599335.226894608,23746580.356070805,52886229.20937577,167037587.29467744,3428702.7351131947,7550207.581214393,21082763.15209349
2065,3115393118.980902,5134966104.204665,7917535098.763559,102732115.76393549,228681989.78019226,976849130.2436664,0.9162501382091895,1.0,1.0,1.0,1.0,1.0,1180417882.683422,2662205340.5677223,4717856718.658203,2251358.8842298314,87138987.37932673,537719053.1973511,237307625.26083636,383685224.54887235,718055417.1866401,69509127.40443172,135856648.97736788,252853641.7916807,734751013.1223705,1372440037.7457309,2920571839.872234,90148707.48833306,197370185.90909064,389533044.8882385,39950618.469450854,103253057.42530015,227616667.91721997,87777.43053573501,3804391.2651624624,31120949.323870633,7724995.835563521,16197844.291538388,39547117.83769212,2203298.7827789374,5544962.798846275,12905599.325327355,23746595.725060977,52888994.13969615,167050917.0696543,3512047.493630439,7733737.7021452775,21595242.051413838
2066,3167026602.5895495,5174802340.8235,8003267696.560014,104499622.73254354,229748558.01861012,426684032.9946411,1.0,1.0,1.0,1.0,1.0,1.0,1213948363.3258042,2801804377.532026,4866559060.654591,1690464.187408184,71680933.73998523,478263568.0828901,243500739.54066575,395909802.892077,741354877.6857146,71154193.0916935,139071954.93738467,258837904.08273855,734751519.7553566,1372451824.980791,2921414609.309352,92282248.08908302,202041326.7024194,398752085.1801957,41125815.23897158,106135489.35715103,239387511.14568874,64660.467666353055,3148057.7560313973,27272362.38868431,7952990.526157242,16714946.273208063,40790166.398033135,2255444.0385414804,5676194.8884746,13211034.876260359,23746606.82319968,52891253.942478955,167061956.62994346,3595166.7765152473,7916771.312307831,22106334.522769313
2067,3219137610.293223,5244193979.002394,8150124942.829933,106305762.18804851,232928665.73273888,431396053.5611625,1.0,1.0,1.0,1.0,1.0,1.0,1253243598.6203468,2880125169.761221,5015795202.444985,1268383.3019895002,58940531.313019864,417657842.94849855,250307281.43838817,406958421.4483763,764784504.1160997,72794493.77649781,142277947.62746972,264804832.70454305,734751889.224179,1372461076.7861848,2922138481.6817446,94409608.799094,206698937.3385442,407944422.1313764,42300205.610244505,109018782.66774258,246109087.11604622,47617.78785214359,2565474.8952310327,23870387.937569518,8180836.551944272,17238550.60494458,42038685.9916499,2307438.2533615385,5807046.858795581,13515585.7201801,23746614.83582601,52893100.88206069,167071101.5245001,3678045.3008757764,8099274.757864207,22615946.59312873
2068,3272130183.365699,5329515520.24197,8364884402.744938,108143417.00744115,232465667.14419258,423925632.7028038,1.0,1.0,1.0,1.0,1.0,1.0,1332366718.3487403,2958538989.1146374,5165568642.818163,951090.1482952083,48452608.3515485,359556053.18983436,257118006.09517428,418002020.3091872,788303667.8825372,74429701.69336383,145473986.42499483,270753235.3432417,734752158.608316,1372468338.8737545,2922760112.118559,96530364.52837342,211342087.1320098,417108218.9256599,44796732.45111586,111902986.44898386,252830457.26919326,35065.13164623461,2092043.0396656734,20868867.288470086,8408534.900130663,18372087.941937968,43292731.27919902,2359271.037736151,5937492.562920805,13819191.001625922,23746620.61961116,52894610.34280133,167078678.5859663,3760666.5058950726,8281211.570909379,23123976.431622405
2069,3326492211.970268,5421863657.289019,8580843754.575732,110006727.71725215,235569061.0457938,431115729.2586132,1.0,1.0,1.0,1.0,1.0,1.0,1490284429.3018513,3037046782.3642426,5315882947.282205,712800.4211841628,39828526.45813654,309429680.9600591,263972228.23074588,429040724.59159124,811913222.2022096,76059461.38170157,148659376.57681894,276681818.9383682,734752354.9750477,1372474039.2739534,2923293829.2450333,98644054.2682171,215969766.7574895,426241483.5419818,49127716.54837145,114788143.95213276,259551624.73292327,25828.648202692737,1715771.7545644739,18233667.424185127,8636086.414559234,19120371.683668725,44590526.06303631,2410931.1242834004,6067503.644635461,14121784.723050144,23746624.793623675,52895843.92568607,167084957.93299678,3843012.4314214163,8462542.202119842,23630313.603005834
2070,3381045729.2654996,5516309839.363764,8797953947.597418,111890916.34367011,234284928.7203577,428064234.03439116,1.0,1.0,1.0,1.0,1.0,1.0,1594602999.1842134,3116116308.116666,5467085731.878527,534005.161078512,32744359.815734744,277340912.96475804,272281693.0434294,440004357.95335186,836493441.222925,77683387.0436923,151833364.03522494,282589180.0715931,734752498.0805688,1372478513.7860167,2923751959.836227,100750177.66455635,220580880.74752378,435342053.9477479,50415424.55615192,117674314.41580588,266780462.6257439,19038.534770148017,1418751.2662087046,15922646.939543663,8863842.560059082,19682501.70091998,45894026.439600594,2462406.283992563,6197049.327628113,14423295.254261801,23746627.805177372,52896851.9749287,167090162.86643285,3925063.5844714693,8643223.726785596,24134838.2468004
2071,3441583894.479829,5612536972.529266,9016175297.57945,113792188.10164191,237418983.11213264,436143906.42345375,1.0,1.0,1.0,1.0,1.0,1.0,1633612244.816577,3195280829.3341646,5618837458.542276,399964.2225373853,26930701.471625984,243737056.13332447,279233046.217232,450962820.16428626,861167071.6820804,79301059.6412227,154995129.78383344,288473794.40622926,734752602.3428879,1372482025.904542,2924145108.172387,102848191.25287487,225174239.24930614,444407581.82989067,51702982.96705312,120802140.74179925,274736320.60790706,14051.175563707064,1172793.1301080873,13898028.10206668,9091455.516053848,20246948.76461736,47203272.43413219,2513683.2342027933,6326096.183903959,14723644.793421144,23746629.977441855,52897675.639904335,167094478.0303424,4006798.792548748,8823209.521808691,24637420.175362796
2072,3522414467.5636663,5710277904.506185,9180947021.971382,115761790.29303399,240624931.24782556,444173021.672817,1.0,1.0,1.0,1.0,1.0,1.0,1672609902.825215,3274541708.0160427,5771141929.861701,299555.2235468929,22163922.262971107,214065216.98552036,286179392.66355866,462692916.0742904,885934692.1083511,80912023.70920932,158143783.60919648,294334005.0950486,734752678.2827348,1372484782.4262595,2924482396.419716,104937504.32530284,229748548.97616243,453435514.7365604,52990395.106759,124076407.60934947,282510527.59892,10390.937993917361,969286.67545676,12126042.630556837,9318928.134575075,20813736.220354024,48518303.35134284,2564747.5375919514,6454607.879573647,15022748.77537689,23746631.543864235,52898348.55819407,167098056.14337778,4088195.042632308,9002448.911146719,25137917.883841917
2073,3603361578.170016,5809308013.690462,9312350969.180767,117988051.11116554,243939026.68387958,452153096.70513594,1.0,1.0,1.0,1.0,1.0,1.0,1711450594.2767017,3354207736.0264425,5927548234.183932,223678.48129962932,18109070.23321045,187921849.70385277,293123518.27769524,475332053.4875144,910624183.2822316,82515783.86204924,161278357.27260244,300168010.0717835,734752733.5758427,1372486945.6772184,2924771671.4766393,107017474.39971627,234302403.28766713,462423076.4990797,54277660.81445314,127399303.04584163,289473043.34641725,7604.877509835258,802512.7328669348,10576581.892414108,9546264.759490864,21395275.931372628,49839160.88327316,2615583.4914381537,6582544.896161806,15320515.223027013,23746632.67305358,52898898.229622215,167101023.55195788,4169227.3046601955,9180886.777112871,25636177.464795627
2074,3685152123.488668,5909438756.529111,9446485032.070713,120235872.92429084,247435397.238998,460141873.47129864,1.0,1.0,1.0,1.0,1.0,1.0,1750278902.4910605,3433968074.459614,6084397754.877196,166927.40122917265,14786112.063760538,164876676.3144444,300062967.7063736,488011235.1639651,935059472.4768368,84111800.96984161,164397797.0364427,305973848.1413519,734752773.8213547,1372488643.095051,2925019682.9656186,109087402.26055107,238834271.33207858,471367245.8032745,55564783.43229877,130733617.24828239,296442758.62690973,5563.074387792496,671277.0444371628,9222862.363283908,9773472.86937904,21979212.726432253,51165886.63128536,2666174.0064137327,6709864.225572159,15616844.037366623,23746633.48676916,52899347.13822541,167103484.8123827,4249868.338327613,9358463.134933986,26132031.42021122
2075,3767529616.24729,6010512220.369657,9585298506.89472,122502486.30075905,251265932.15321332,468440609.83324736,1.0,1.0,1.0,1.0,1.0,1.0,1789094909.546335,3513823076.4888887,6241799474.773877,124510.1020753644,12057362.761794962,144578331.32774037,306998095.73296404,500730687.0572845,959585652.8246691,85699487.9816525,167500955.50071895,311749383.7861302,734752803.1028837,1372489974.740577,2925232236.3968706,111146526.54185574,243342486.18655807,480264732.78281575,56851767.001033,134079416.98132482,303419702.1331927,4067.7451233452807,561267.8349377045,8041107.870815843,10000564.204643846,22565562.47939454,52499703.92493369,2716500.4741911697,6836519.036896138,15911626.222003158,23746634.072922375,52899713.66855885,167105526.47245324,4330088.482051421,9535112.668037828,26625297.363868512
2076,3843146338.7610817,6102970712.794151,9710178692.305109,124594300.2580077,254736499.908612,475539149.92491174,1.0,1.0,1.0,1.0,1.0,1.0,1824639955.517814,3589227015.64394,6403662649.796561,92808.45995712581,9828405.953450963,126624765.46238498,313400750.8303843,512650216.55713296,982641688.7174553,86712876.53926165,169481638.88274068,315435791.55601335,734752816.7724398,1372490645.1777718,2925349120.1883116,112460823.98829594,246219988.68849152,485943819.0444457,58052024.83514212,137196078.17263,309849855.0486738,2972.8530808230794,461425.69294546894,7007365.329101306,10210477.648555215,23114616.04352251,53733550.76194689,2748622.842271998,6917360.24527478,16099779.737573564,23746634.34383977,52899905.717670485,167106613.68231565,4381291.379810689,9647864.497726383,26940139.054606058
2077,3912794030.6508737,6188633080.847232,9822235572.143566,126536004.59303126,257889444.81887093,482263999.07613206,1.0,1.0,1.0,1.0,1.0,1.0,1856942796.8056808,3658275124.6605444,6559282601.740548,69130.6534808513,8009065.143207546,110760530.86557393,319377121.4724761,523769300.95670766,1004226470.661104,87380475.47468358,170786471.1776358,317864318.979405,734752823.3587812,1372490993.6266334,2925415460.103251,113326655.33154824,248115626.44021127,489685080.887167,59166499.90609481,140133038.7486804,315733151.3391817,2171.681096244213,376672.0358962468,6090526.850830688,10406680.43526344,23626334.928424813,54867312.89411623,2769784.3785583233,6970616.72251302,16223731.291740553,23746634.473079085,52900009.592061274,167107211.5374233,4415022.765248128,9722143.016959462,27147550.097472697
2078,3964685534.0382175,6266766276.113067,9922006368.1503,128341963.401768,260747392.89254612,488353715.3247839,1.0,1.0,1.0,1.0,1.0,1.0,1886003439.1820333,3721333108.0237427,6706298743.93295,51456.59205816992,6525109.679843979,96755273.08478768,324927170.89048237,534087408.07786506,1024338872.6612535,87829119.76422969,171663353.27983692,319496354.1770377,734752826.5960708,1372491178.4032435,2925453870.4420433,113908517.0860381,249389545.5662499,492199308.62537146,60195191.058645576,142836164.8418013,321069534.8992875,1585.7934507662721,307300.7048082744,5315011.532567788,10589171.071716577,24100680.495452,55900876.597116776,2784005.4953234084,7006406.495573662,16307030.041943379,23746634.535972163,52900066.91328658,167107547.0841687,4437691.155882126,9772060.162900984,27286935.849956114
2079,3999517189.650947,6331324799.494936,10009752303.125044,130019886.03470987,263323068.1978971,493843365.9588739,1.0,1.0,1.0,1.0,1.0,1.0,1911821828.727163,3778400221.6733074,6844697006.433359,38271.6025396465,5315512.2023984045,84401773.14171778,330050870.83619744,543498424.2328435,1042977816.1924763,88134567.45791171,172260355.4528042,320607482.5224562,734752828.2080806,1372491277.6875281,2925476401.165113,114304662.39556724,250256859.98003554,493911054.6163947,61138099.379545815,145305260.74601606,325858945.4946851,1157.5899222910728,250552.9122536056,4608759.700214859,10757948.318355639,24521765.52127663,56834127.746176474,2793687.5695606023,7030773.023563659,16363741.810551401,23746634.56697938,52900098.96366887,167107737.9768884,4453124.334906076,9806044.942064121,27381832.982540302
2080,4029409072.3491015,6376381968.219631,10085590600.023024,131574315.83324368,265623952.1606509,498755430.3854148,1.0,1.0,1.0,1.0,1.0,1.0,1934397932.7352455,3829250306.968213,6974463315.398285,28440.907244558228,4330158.361083313,73514047.39978234,334748191.72409284,551117769.0905354,1060142240.6602739,88344338.77757238,172670356.69443744,321370568.52425605,734752829.0177896,1372491331.5099535,2925489732.7590337,114576721.82202934,250852502.68058226,495086624.84621793,61995829.93297951,147587856.00048772,330101328.1299423,844.8050641137621,204156.76490398543,3984734.491715121,10913010.891205166,24908885.740205348,57687765.396641545,2800336.896210627,7047507.144782236,16402689.567523433,23746634.58239996,52900117.043183215,167107847.5829317,4463723.329095188,9829384.558374498,27447005.17779977
2081,4054510399.941184,6415974414.623824,10149560352.714312,133007978.45721096,267654516.12144196,503098623.3837146,1.0,1.0,1.0,1.0,1.0,1.0,1953731723.610295,3869735722.796953,7095676922.631149,21114.997679294058,3510540.0002588956,63925513.1184094,339019092.30156916,557557014.9109521,1076281249.3239906,88489254.50705566,172953596.69653326,321897729.07598543,734752829.4269099,1372491360.8646936,2925497667.8958755,114764667.86876413,251263988.8484757,495898740.7145324,62772632.224912494,149878263.32141656,333796618.1951088,616.4790210537499,166243.23532427038,3441435.6848580055,11054357.134947464,25262967.592178732,58437408.235768564,2804930.4317979505,7059067.530575559,16429595.736691218,23746634.590114374,52900127.30349094,167107910.92278048,4471045.402375694,9845508.199723322,27492027.9017514
2082,4074918485.3611426,6450116247.218504,10201657112.052317,134322667.63510144,269417366.0295249,506887707.89909536,1.0,1.0,1.0,1.0,1.0,1.0,1969823110.6453133,3899565325.5390954,7208217675.466538,15658.386694733785,2843534.024723999,55487241.47740189,342863551.03408474,562522058.6619271,1090873490.9811833,88589771.31237863,173150058.32462472,322263379.47667736,734752829.6344622,1372491376.9421177,2925502410.1582756,114895031.46875581,251549404.8980565,496462042.5239779,63463397.13890103,152056507.22451302,336944750.580168,449.8687538123119,135276.14451380377,2968761.876573767,11181986.008223467,25545299.03153946,59082906.84305546,2808116.6112694372,7067086.073851636,16448258.460039943,23746634.593989283,52900133.15066952,167107947.69444293,4476124.156884412,9856691.919560611,27523256.674464297
2083,4102677426.1509123,6478797451.02793,10241852617.110538,135519107.64267245,270914118.1008615,510129491.29798114,1.0,1.0,1.0,1.0,1.0,1.0,1982672061.404647,3922663365.5747333,7312071193.907515,11596.017557465055,2301013.4190072585,48066320.11008055,346281532.0573658,566482645.9000571,1103190496.6326604,88659686.45111983,173286708.5289483,322517710.06759715,734752829.7400502,1372491385.7735496,2925505252.2040563,114985706.74589916,251747927.94742417,496853850.8791482,64068123.5005234,154013958.40149754,340241055.8170621,328.3510709649868,109993.98763754079,2557813.591215666,11295896.06013816,25776135.288746856,59624111.393783174,2810332.779790587,7072663.425458145,16461239.442553487,23746634.595941078,52900136.49261257,167107969.11355275,4479656.718678121,9864470.83097303,27544978.05697266
2084,4137142011.769154,6502712456.328978,10270106054.265509,136598075.9917173,272145608.8435199,512755784.9526118,1.0,1.0,1.0,1.0,1.0,1.0,1992278411.5956483,3941944089.740422,7407222797.165712,8572.994427810057,1859967.9387062797,41544313.61253948,349272999.1580978,569438443.201308,1107846333.3024206,88708410.30323139,173381940.04055437,322694953.0270267,734752829.7938696,1372491390.6348028,2925506958.7547274,115048898.33606474,251886278.6375934,497126902.0766012,64586806.90429042,155750029.0785315,343403077.2193499,239.76243454305538,89361.6546402586,2200761.9392806706,11396085.77351295,25991973.353707045,60027829.21879874,2811877.2273769453,7076550.281148378,16470285.8877675,23746634.596926108,52900138.4066288,167107981.6211015,4482118.560584045,9869891.953437656,27560115.685933303
2085,4167826303.995905,6529856267.764241,10286370047.109789,137559903.14187384,273125938.2570019,514834924.2750402,1.0,1.0,1.0,1.0,1.0,1.0,1998617765.2231069,3961842321.7940016,7493657629.919176,6303.771186820613,1501588.9864845788,35822093.17998249,351838374.5675195,571406153.7081227,1110549466.1413035,88742411.50654195,173448395.9106748,322818639.34569323,734752829.8213388,1372491393.3146496,2925507984.865448,115092995.63157043,251982824.5743521,497317446.7251963,65019486.250314645,157278202.0532294,346064396.6656679,172.88401123323692,72261.60994958898,1890790.3249337357,11482670.857755985,26192796.17658018,60177097.769669846,2812954.996767306,7079262.664608123,16476598.812744271,23746634.5974239,52900139.50444397,167107988.93875897,4483836.519725908,9873675.001762105,27570679.251366355
2086,4194736429.878602,6550225362.147602,10302254135.968298,138404568.09781805,273626247.91362655,516374608.9867411,1.0,1.0,1.0,1.0,1.0,1.0,2001726153.4846625,3975547267.5145226,7571360964.495174,4616.661485546562,1210514.3738730496,30799089.42508325,352380747.6531138,572913604.692344,1111299764.6130614,88766160.89929278,173494814.460797,322905032.61045754,734752829.8353722,1372491394.7935438,2925508602.425672,115123797.0117642,252050260.63976526,497450539.6529588,65366093.12954051,158576798.41165313,348224552.04506165,124.16673940225971,58314.51156424558,1621796.3770498766,11555509.665599203,26378586.40723563,60321461.63528254,2813707.8044933355,7081157.228735397,16481008.307705684,23746634.5976757,52900140.13477971,167107993.22647548,4485036.491562706,9876317.411197796,27578057.762709823
2087,4217875194.9112926,6563793032.555949,10317699486.597748,139132106.77192858,273656433.1837387,517375856.03769016,1.0,1.0,1.0,1.0,1.0,1.0,2001603515.4937463,3983058004.2293673,7640317743.55676,3362.843761328305,974206.0640471873,26392340.956815813,352290508.6138149,573960641.9400597,1112990635.7338047,88782760.34646899,173527258.3333134,322965416.4884742,734752829.8425461,1372491395.610324,2925508974.3474994,115145325.3888829,252097394.53566492,497543563.88507706,65626626.11884156,159645113.8540076,349883079.9809204,88.6931992359334,46942.932098764315,1388492.65534262,11614600.882022234,26524429.51883967,60466178.98558322,2814233.9734027125,7082481.419104496,16484090.288767414,23746634.597803153,52900140.496980816,167107995.7419098,4485875.2022332,9878164.302034369,27583214.913908165
2088,4237243223.5823584,6574073178.793671,10333484744.08387,139742543.53633764,273703230.7044416,517871513.1319098,1.0,1.0,1.0,1.0,1.0,1.0,2001372854.037087,3987639869.2130713,7700512539.981637,2449.7130957018476,782438.0536364061,22616114.719132997,352200312.90959966,575009597.1266637,1116889085.590803,88794367.67508723,173549945.03401792,323007640.5160543,734752829.8462152,1372491396.061687,2925509198.4392104,115160379.32081099,252130353.3813998,497608612.0050653,65801080.69409798,160609812.85799962,351039494.9215337,63.48951991681779,37780.381166494204,1186490.585108326,11659943.236501936,26547483.34259996,60611250.983488575,2814601.9022484752,7083407.372397041,16486245.394693475,23746634.597867697,52900140.705226615,167107997.21914172,4486461.679015512,9879455.75883016,27586821.103202168
2089,4243315953.0219297,6584227785.984476,10349565859.972675,140252171.151379,273764529.4108039,517862152.9037227,1.0,1.0,1.0,1.0,1.0,1.0,2001034117.5303454,3992227756.9132376,7752915466.56682,1784.687540474387,624607.7232757115,19380180.367489897,352110153.11803037,576060477.7899222,1120722479.4754982,88802486.79540306,173565813.9784277,323037175.4737881,734752829.8480926,1372491396.3112264,2925509333.5039763,115170909.27895816,252153407.50890785,497654112.01026666,65889454.46655225,161470770.542505,352180028.37487507,45.89926526443087,30281.303744729514,1011673.2299969863,11691535.05159141,26568039.819726795,60756679.21851677,2814859.2619446344,7084055.060287708,16487752.853031438,23746634.59790039,52900140.825008355,167107998.08745125,4486871.909113637,9880359.109932952,27589343.56859646
