Year,ATS Total Power (kWh),ATS Emissions (kg CO2),EV Fraction,Clean Energy Fraction,outer_draw_id,inner_draw_id
2081,8844598058.302958,467706593.0890794,1.0,1.0,18,12
2082,8211024229.130286,443493504.06131667,1.0,1.0,18,12
2083,8641268729.007767,462967701.404581,1.0,1.0,18,12
2084,8852272378.83845,468152710.0541929,1.0,1.0,18,12
2085,8391967959.112941,449243079.2834058,1.0,1.0,18,12
2086,8399299096.161464,450216158.1681118,1.0,1.0,18,12
2087,8612806647.69249,458713553.5945087,1.0,1.0,18,12
2088,8722391569.381483,466397261.42689615,1.0,1.0,18,12
2089,8667199836.820415,461013865.7043071,1.0,1.0,18,12
2090,8836786135.216417,490759552.0822531,1.0,1.0,18,12
2091,8670237068.921223,466016153.83642995,1.0,1.0,18,12
2092,8771484817.606592,468516358.8459567,1.0,1.0,18,12
2024,9886904.59708354,15947621.97672273,0.03041713978845111,0.6803473212239343,18,13
2025,1116315811.2159786,1338753563.5431223,0.0328228723359696,0.7184270715765181,18,13
2026,2682345562.7180142,3510887547.755218,0.035418877510383376,0.7586381853396413,18,13
2027,4465585140.266085,5975934413.713487,0.03822020422998679,0.8010999571501047,18,13
2028,6414197883.452134,8675018565.602808,0.04124309165228788,0.8459383586901628,18,13
2029,8638884818.403147,11996521035.3512,0.044505063311630726,0.8932864124087325,18,13
2030,10608641944.44461,14761901863.253788,0.04802502870228895,0.9432845861601707,18,13
2031,12693414895.79519,17795376816.336147,0.05182339289590301,0.9960812099313942,18,13
2032,14237318346.321568,19945619511.631577,0.05592217482870817,1.0,18,13
2033,16029928430.917685,22930822531.167885,0.06034513494425864,1.0,18,13
2034,17643419643.10676,25161069713.81601,0.06511791293158664,1.0,18,13
2035,19684007282.4829,28727992066.340797,0.07026817635725803,1.0,18,13
2036,20689696754.63867,28848826524.503914,0.07582578105293718,1.0,18,13
2037,21212288379.618046,29002244670.621445,0.0818229441882206,1.0,18,13
2038,21451199469.995853,29522551971.417988,0.08829443103203388,1.0,18,13
2039,20949044612.202435,29257762989.45256,0.09527775648523906,1.0,18,13
2040,20537420478.525146,28494268958.28188,0.10281340255272726,1.0,18,13
2041,19211207380.057835,26323182135.445248,0.11094505301567213,1.0,18,13
2042,18325239169.22346,25319876199.028233,0.11971984666432761,1.0,18,13
2043,17437997474.620556,22728432602.466137,0.129188650559349,1.0,18,13
2044,16577815517.986004,22016592789.41952,0.1394063549057196,1.0,18,13
2045,15340107756.39207,19709519661.438374,0.15043219124865342,1.0,18,13
2046,14663930461.161753,18440009244.915627,0.16233007583604056,1.0,18,13
2047,13731176445.162436,17113275902.024996,0.17516898013789023,1.0,18,13
2048,13289637410.411535,16176963316.523615,0.18902333067065616,1.0,18,13
2049,11994366095.810213,14352342567.882753,0.20397344044420576,1.0,18,13
2050,11940935542.02684,13996678959.801949,0.22010597453251154,1.0,18,13
2051,11355452782.018084,12549503153.8059,0.2375144524669552,1.0,18,13
2052,10358331046.13388,11184109311.704222,0.25629979036459466,1.0,18,13
2053,10015928325.16662,10818624022.576704,0.276570885934086,1.0,18,13
2054,9854760775.235886,10141390108.943869,0.2984452497505116,1.0,18,13
2055,9612036686.854557,9682533725.202559,0.32204968645858423,1.0,18,13
2056,8927365507.615309,8640140537.164175,0.34752102985313005,1.0,18,13
2057,8102913867.236287,7444463628.240103,0.3750069360980772,1.0,18,13
2058,8623445518.872295,7589418429.757738,0.4046667396822022,1.0,18,13
2059,8323689700.131555,7075215815.806597,0.4366723770735685,1.0,18,13
2060,8328264546.90852,6680031182.982943,0.4712093834270394,1.0,18,13
2061,8216620405.656746,6158257166.773765,0.5084779681227299,1.0,18,13
2062,8218198276.984465,5704787591.9755535,0.5486941753702429,1.0,18,13
2063,7822962865.826556,5019601977.583737,0.5920911366066574,1.0,18,13
2064,7878899962.009974,4607273402.206359,0.6389204219483605,1.0,18,13
2065,7878526506.620935,4133225329.328234,0.6894534985310253,1.0,18,13
2066,7812115969.4750805,3509096649.9669857,0.7439833041916594,1.0,18,13
2067,7425543771.4072895,2739485257.1818194,0.8028259456152883,1.0,18,13
2068,7695323740.629696,2131520843.1828957,0.8663225307903455,1.0,18,13
2069,7500565940.952336,1233945699.6809778,0.9348411463954275,1.0,18,13
2070,7241460869.230421,398623009.8291984,1.0,1.0,18,13
2071,7524864297.70628,407199130.77804375,1.0,1.0,18,13
2072,7528319474.049838,404485575.0482726,1.0,1.0,18,13
2073,7643019833.985529,404649914.06467843,1.0,1.0,18,13
2074,7922220805.573162,437502764.10990286,1.0,1.0,18,13
2075,8148032742.066636,437428924.2892418,1.0,1.0,18,13
2076,7899470457.02014,421993097.80391127,1.0,1.0,18,13
2077,8277884244.151075,437898538.06442225,1.0,1.0,18,13
2078,8139680976.692636,423494594.76392055,1.0,1.0,18,13
2079,8153553134.918189,439276269.25337696,1.0,1.0,18,13
2080,8543184343.393978,461906345.9809388,1.0,1.0,18,13
2081,8628976783.483383,450133604.44636637,1.0,1.0,18,13
2082,8530333993.909458,461192516.69652003,1.0,1.0,18,13
2083,8564485688.636392,469229271.46764535,1.0,1.0,18,13
2084,8821467657.343311,463595381.15067565,1.0,1.0,18,13
2085,8611422057.339804,456321882.3045251,1.0,1.0,18,13
2086,8687179375.470222,467700029.81887716,1.0,1.0,18,13
2087,8737740855.22489,462927588.4900038,1.0,1.0,18,13
2088,8453232548.564259,454442902.66636515,1.0,1.0,18,13
2089,8857873246.035828,459668362.1144134,1.0,1.0,18,13
2090,8496313398.464665,455413760.0642342,1.0,1.0,18,13
2091,8932885331.697206,485130508.3065859,1.0,1.0,18,13
2092,8825784529.428314,466875269.1907394,1.0,1.0,18,13
2024,11690444.079779116,18921820.23952156,0.03041713978845111,0.6803473212239343,18,14
2025,1283295901.3732433,1606946999.0270073,0.0328228723359696,0.7184270715765181,18,14
2026,3026652916.451476,4075651241.4540772,0.035418877510383376,0.7586381853396413,18,14
2027,5165330633.036192,7384025075.315575,0.03822020422998679,0.8010999571501047,18,14
2028,7526401744.986157,10756910504.446306,0.04124309165228788,0.8459383586901628,18,14
2029,10281144563.084848,14844001315.655128,0.044505063311630726,0.8932864124087325,18,14
2030,12604175260.992651,18330542764.36718,0.04802502870228895,0.9432845861601707,18,14
2031,14904307579.272524,21646278283.456604,0.05182339289590301,0.9960812099313942,18,14
2032,17025822145.854355,24962747731.422443,0.05592217482870817,1.0,18,14
2033,19149423310.934162,28623021736.183746,0.06034513494425864,1.0,18,14
2034,21776218706.59251,31766104515.655453,0.06511791293158664,1.0,18,14
2035,22673467641.160923,33588780124.869404,0.07026817635725803,1.0,18,14
2036,24468169406.483044,36491501723.98677,0.07582578105293718,1.0,18,14
2037,25446923037.21304,37000075507.548546,0.0818229441882206,1.0,18,14
2038,25349578986.746155,37153394533.06624,0.08829443103203388,1.0,18,14
2039,25284307490.249264,36023820650.00244,0.09527775648523906,1.0,18,14
2040,24386529481.36318,33647560242.996307,0.10281340255272726,1.0,18,14
2041,22796957241.541454,32714234587.811893,0.11094505301567213,1.0,18,14
2042,22569120190.093628,32355798260.372097,0.11971984666432761,1.0,18,14
2043,20700931773.387543,28845006335.872513,0.129188650559349,1.0,18,14
2044,19550184633.17421,25903892597.180733,0.1394063549057196,1.0,18,14
2045,18316998909.661823,24486174049.82552,0.15043219124865342,1.0,18,14
2046,17354858711.270477,23452413861.61409,0.16233007583604056,1.0,18,14
2047,15660567089.485727,20290266426.90409,0.17516898013789023,1.0,18,14
2048,15080301464.206608,18934145741.308834,0.18902333067065616,1.0,18,14
2049,13890308821.07572,16896009151.313704,0.20397344044420576,1.0,18,14
2050,13167621689.748758,15986202102.664597,0.22010597453251154,1.0,18,14
2051,12258433206.420736,14842886639.308676,0.2375144524669552,1.0,18,14
2052,11747837864.019432,13390752724.065018,0.25629979036459466,1.0,18,14
2053,11583578714.620258,13272541002.767794,0.276570885934086,1.0,18,14
2054,10910525092.586119,12081139223.404032,0.2984452497505116,1.0,18,14
2055,10488398314.110085,11250524134.974556,0.32204968645858423,1.0,18,14
2056,10118053743.995016,10390206402.066029,0.34752102985313005,1.0,18,14
2057,9807294883.922976,9863742348.190458,0.3750069360980772,1.0,18,14
2058,9610901615.135303,9261983950.536291,0.4046667396822022,1.0,18,14
2059,8823740079.490002,8150915469.036589,0.4366723770735685,1.0,18,14
2060,9319832031.475183,8107494379.335339,0.4712093834270394,1.0,18,14
2061,8623546353.54975,7129938873.622457,0.5084779681227299,1.0,18,14
2062,8667665492.262186,6666667592.649335,0.5486941753702429,1.0,18,14
2063,8500146276.607132,6071444046.256078,0.5920911366066574,1.0,18,14
2064,8409773475.767891,5513448867.823843,0.6389204219483605,1.0,18,14
2065,8568532742.417581,5081379733.389544,0.6894534985310253,1.0,18,14
2066,7839605313.139479,4129723119.0701866,0.7439833041916594,1.0,18,14
2067,7744222206.571029,3313168772.0392447,0.8028259456152883,1.0,18,14
2068,7795313116.308418,2380588658.9048014,0.8663225307903455,1.0,18,14
2069,7374902661.268447,1368766768.9370172,0.9348411463954275,1.0,18,14
2070,7356329447.675819,398129007.70974284,1.0,1.0,18,14
2071,7369917016.761628,388576911.68952143,1.0,1.0,18,14
2072,7564920571.808133,402460525.64092845,1.0,1.0,18,14
2073,7523911885.959302,399466257.89586985,1.0,1.0,18,14
2074,7888084953.843526,421702746.2052641,1.0,1.0,18,14
2075,7957753039.4154625,426042513.3133203,1.0,1.0,18,14
2076,8096648148.463935,426437512.1686555,1.0,1.0,18,14
2077,8120925788.237987,426660263.15655327,1.0,1.0,18,14
2078,8168421550.509171,434453102.0599477,1.0,1.0,18,14
2079,8426888109.271693,461036617.08207756,1.0,1.0,18,14
2080,8489900277.049952,459510301.7223945,1.0,1.0,18,14
2081,8282649303.891248,446952747.0213327,1.0,1.0,18,14
2082,8458830761.877544,452614821.963197,1.0,1.0,18,14
2083,8477454526.20767,446438624.83841795,1.0,1.0,18,14
2084,8649220622.588614,453946347.1818776,1.0,1.0,18,14
2085,8559069614.439685,455857813.8277716,1.0,1.0,18,14
2086,8927295629.636396,478547499.9684159,1.0,1.0,18,14
2087,8584748467.967698,459719997.87299514,1.0,1.0,18,14
2088,9021758231.127396,477149820.5196048,1.0,1.0,18,14
2089,8536816924.833896,470051702.59725106,1.0,1.0,18,14
2090,8295944383.252067,446210104.83377457,1.0,1.0,18,14
2091,8878971553.5839,486995743.54761493,1.0,1.0,18,14
2092,8905701323.693651,475594604.3861781,1.0,1.0,18,14
2024,10185419.32838256,16331852.144399315,0.03041713978845111,0.6803473212239343,18,15
2025,1137337879.440583,1385423987.8935018,0.0328228723359696,0.7184270715765181,18,15
2026,2717807260.328341,3497836790.3416977,0.035418877510383376,0.7586381853396413,18,15
2027,4740608816.779481,6411829067.544131,0.03822020422998679,0.8010999571501047,18,15
2028,6840449308.698141,9626881892.78226,0.04124309165228788,0.8459383586901628,18,15
2029,9036858251.18457,12766951755.153244,0.044505063311630726,0.8932864124087325,18,15
2030,10640520038.569738,14707649081.360697,0.04802502870228895,0.9432845861601707,18,15
2031,12876350552.297821,18503728840.77615,0.05182339289590301,0.9960812099313942,18,15
2032,15129509849.495007,21421084973.05417,0.05592217482870817,1.0,18,15
2033,17392239376.95718,25350803743.518673,0.06034513494425864,1.0,18,15
2034,19187523854.715363,28214311722.797142,0.06511791293158664,1.0,18,15
2035,20061609941.019527,29017166522.076187,0.07026817635725803,1.0,18,15
2036,21029622009.481045,30579869759.9845,0.07582578105293718,1.0,18,15
2037,22867496816.054832,33298425334.98553,0.0818229441882206,1.0,18,15
2038,22270980098.46855,31976355558.1806,0.08829443103203388,1.0,18,15
2039,22713823749.28427,31493628678.271034,0.09527775648523906,1.0,18,15
2040,21621127721.62635,30261402124.425606,0.10281340255272726,1.0,18,15
2041,20330340776.22032,28061610674.297184,0.11094505301567213,1.0,18,15
2042,19602748890.54432,26708495814.585804,0.11971984666432761,1.0,18,15
2043,17914066537.794273,23804753041.899498,0.129188650559349,1.0,18,15
2044,16332411857.507906,21596854641.543213,0.1394063549057196,1.0,18,15
2045,16650919058.732367,21868106921.755497,0.15043219124865342,1.0,18,15
2046,14857389616.296553,19254609870.57544,0.16233007583604056,1.0,18,15
2047,14347482414.147245,17402563540.913467,0.17516898013789023,1.0,18,15
2048,13290729139.99035,16261430324.120785,0.18902333067065616,1.0,18,15
2049,12728159754.332958,14776690624.67212,0.20397344044420576,1.0,18,15
2050,11495561714.871105,13410366761.529661,0.22010597453251154,1.0,18,15
2051,11311449437.313946,12754811183.458723,0.2375144524669552,1.0,18,15
2052,10767102693.881151,12313884030.820919,0.25629979036459466,1.0,18,15
2053,9809368346.360815,10277805249.846886,0.276570885934086,1.0,18,15
2054,9783974414.683842,10282620995.498981,0.2984452497505116,1.0,18,15
2055,9485360844.410421,9348857650.519419,0.32204968645858423,1.0,18,15
2056,8943220012.343618,8558346147.891582,0.34752102985313005,1.0,18,15
2057,8932020128.042068,8475108056.071863,0.3750069360980772,1.0,18,15
2058,8702117082.856346,7894801390.35849,0.4046667396822022,1.0,18,15
2059,8532860795.842529,7281405674.401806,0.4366723770735685,1.0,18,15
2060,8267968275.6240635,6734180387.445511,0.4712093834270394,1.0,18,15
2061,8562608795.122696,6484354901.309814,0.5084779681227299,1.0,18,15
2062,8214971815.978929,5753938767.157117,0.5486941753702429,1.0,18,15
2063,8155464691.030326,5454987306.110018,0.5920911366066574,1.0,18,15
2064,7905943922.897579,4959726742.280556,0.6389204219483605,1.0,18,15
2065,7682660666.5841465,4126460323.0330467,0.6894534985310253,1.0,18,15
2066,7731725527.774204,3543895165.1674404,0.7439833041916594,1.0,18,15
2067,7740768738.862098,2958968602.653846,0.8028259456152883,1.0,18,15
2068,7605147288.854846,2078160085.1082587,0.8663225307903455,1.0,18,15
2069,7329839960.518133,1207677224.2048204,0.9348411463954275,1.0,18,15
2070,7202013361.450107,387861466.5817748,1.0,1.0,18,15
2071,7546453061.848446,409114840.19507563,1.0,1.0,18,15
2072,7317300895.657941,399087546.3689531,1.0,1.0,18,15
2073,7399284739.720751,393878970.98945224,1.0,1.0,18,15
2074,7819633731.290063,420527982.0639239,1.0,1.0,18,15
2075,7979483861.910336,422300535.77982646,1.0,1.0,18,15
2076,7997734774.578396,419554814.96429664,1.0,1.0,18,15
2077,7995902154.934697,421158967.06247807,1.0,1.0,18,15
2078,8281377028.992624,440422481.0696451,1.0,1.0,18,15
2079,8542474630.571193,451301302.5123937,1.0,1.0,18,15
2080,8636050111.174547,465273978.9360343,1.0,1.0,18,15
2081,8571872137.660637,451199535.4632829,1.0,1.0,18,15
2082,8939315682.16623,477986829.58382386,1.0,1.0,18,15
2083,8461422228.726246,453528892.2740877,1.0,1.0,18,15
2084,8512098216.711001,448967695.9838154,1.0,1.0,18,15
2085,8296640168.983147,452293600.2658979,1.0,1.0,18,15
2086,8410504584.681867,451718212.0262653,1.0,1.0,18,15
2087,8919404292.509476,472044012.1393898,1.0,1.0,18,15
2088,8840899412.725649,478650954.5066595,1.0,1.0,18,15
2089,8602349487.77016,457854181.10151017,1.0,1.0,18,15
2090,8845237519.46186,478133341.31813186,1.0,1.0,18,15
2091,8399373196.342298,457235972.5202141,1.0,1.0,18,15
2092,8721760826.265995,466037594.85059744,1.0,1.0,18,15
2024,9986664.783899652,15689313.574234353,0.03041713978845111,0.6803473212239343,18,16
2025,1099365791.334536,1340584226.9502635,0.0328228723359696,0.7184270715765181,18,16
2026,2720487774.5512223,3531674221.9132953,0.035418877510383376,0.7586381853396413,18,16
2027,4720520818.291532,6339347912.943052,0.03822020422998679,0.8010999571501047,18,16
2028,6941679402.128171,9414353269.52464,0.04124309165228788,0.8459383586901628,18,16
2029,8935787363.876049,12684268765.862242,0.044505063311630726,0.8932864124087325,18,16
2030,10933422763.564445,14812105296.661106,0.04802502870228895,0.9432845861601707,18,16
2031,13237659320.92384,18651912825.136845,0.05182339289590301,0.9960812099313942,18,16
2032,15000763413.015617,21523865457.1553,0.05592217482870817,1.0,18,16
2033,17422358867.281418,24932317803.327354,0.06034513494425864,1.0,18,16
2034,18253564217.476162,26490898281.818295,0.06511791293158664,1.0,18,16
2035,20910396087.385403,29770349660.43881,0.07026817635725803,1.0,18,16
2036,21680566157.102577,31697021855.95993,0.07582578105293718,1.0,18,16
2037,22210937758.24387,31471917472.02299,0.0818229441882206,1.0,18,16
2038,22169562967.84053,31777318991.646893,0.08829443103203388,1.0,18,16
2039,21695678136.38204,30318078101.61055,0.09527775648523906,1.0,18,16
2040,21476693296.329025,30002530599.264267,0.10281340255272726,1.0,18,16
2041,20347248788.18912,28169136247.770565,0.11094505301567213,1.0,18,16
2042,19110746141.969105,25807071964.24759,0.11971984666432761,1.0,18,16
2043,17915955470.75884,23847131737.847195,0.129188650559349,1.0,18,16
2044,17490581812.91022,23857375570.4351,0.1394063549057196,1.0,18,16
2045,15767339702.258488,21057218047.577324,0.15043219124865342,1.0,18,16
2046,15228569431.764574,19284626132.47903,0.16233007583604056,1.0,18,16
2047,14232853349.67748,17700244778.838337,0.17516898013789023,1.0,18,16
2048,13227250071.531492,16161663167.517813,0.18902333067065616,1.0,18,16
2049,12911265430.838203,15181936852.75406,0.20397344044420576,1.0,18,16
2050,12193519218.589174,14139048409.031536,0.22010597453251154,1.0,18,16
2051,11435736694.155823,13006396749.034718,0.2375144524669552,1.0,18,16
2052,10255278943.153526,11061874184.391901,0.25629979036459466,1.0,18,16
2053,10477551463.38152,11367462814.077906,0.276570885934086,1.0,18,16
2054,9997854799.126326,10394727075.48038,0.2984452497505116,1.0,18,16
2055,9764514233.431002,9894885901.828976,0.32204968645858423,1.0,18,16
2056,9265421932.498873,8973255826.122667,0.34752102985313005,1.0,18,16
2057,9030062223.358665,8345599142.967856,0.3750069360980772,1.0,18,16
2058,8615774862.876688,7575218934.47078,0.4046667396822022,1.0,18,16
2059,8801002869.737566,7492282989.979475,0.4366723770735685,1.0,18,16
2060,8102827798.744206,6527232688.713019,0.4712093834270394,1.0,18,16
2061,8140043732.574124,6209319071.080482,0.5084779681227299,1.0,18,16
2062,8021626192.313744,5787397806.938798,0.5486941753702429,1.0,18,16
2063,8104366358.8105755,5498052269.952136,0.5920911366066574,1.0,18,16
2064,7941292425.595092,4848624065.556086,0.6389204219483605,1.0,18,16
2065,8078765469.534773,4335046150.9677105,0.6894534985310253,1.0,18,16
2066,7702487445.859126,3522648701.0624523,0.7439833041916594,1.0,18,16
2067,7301345146.021191,2769872080.610271,0.8028259456152883,1.0,18,16
2068,7689511923.473818,2160451831.46777,0.8663225307903455,1.0,18,16
2069,7735617323.578154,1284987929.338177,0.9348411463954275,1.0,18,16
2070,7259911441.497136,386757261.26309556,1.0,1.0,18,16
2071,7500470510.948731,399174286.3955807,1.0,1.0,18,16
2072,7504121237.609784,407130142.6982172,1.0,1.0,18,16
2073,7821838785.805849,421040691.82949007,1.0,1.0,18,16
2074,7862433239.577249,418632442.5841797,1.0,1.0,18,16
2075,8032326591.184488,432804072.34987044,1.0,1.0,18,16
2076,7686285202.237189,404918566.76923645,1.0,1.0,18,16
2077,7827587212.1655245,436020377.5385262,1.0,1.0,18,16
2078,7995293062.441466,437243793.05916137,1.0,1.0,18,16
2079,8441489450.900703,465433115.56170875,1.0,1.0,18,16
2080,8234497265.2554,447727701.27277654,1.0,1.0,18,16
2081,8610008102.105844,469531557.7562116,1.0,1.0,18,16
2082,8605857004.367846,465699276.7436748,1.0,1.0,18,16
2083,8823558926.471552,472645823.321783,1.0,1.0,18,16
2084,8463549327.8611355,463701666.4115547,1.0,1.0,18,16
2085,8754845349.083044,469450547.3727896,1.0,1.0,18,16
2086,8726907348.221018,446008959.35674185,1.0,1.0,18,16
2087,8809163081.409721,467950592.2903739,1.0,1.0,18,16
2088,8510994768.119719,459601512.9957892,1.0,1.0,18,16
2089,8769779117.556334,471857600.6830048,1.0,1.0,18,16
2090,8737525725.373518,458845212.19481134,1.0,1.0,18,16
2091,8741727157.374315,457288189.2386726,1.0,1.0,18,16
2092,8815607628.468151,470276669.49819225,1.0,1.0,18,16
2024,8251425.28469687,13160472.416238355,0.03041713978845111,0.6803473212239343,18,17
2025,973412799.1929137,1121846097.21738,0.0328228723359696,0.7184270715765181,18,17
2026,2187326989.514522,2703854333.840401,0.035418877510383376,0.7586381853396413,18,17
2027,4008756717.725657,5176105282.384413,0.03822020422998679,0.8010999571501047,18,17
2028,5692597388.386957,7357733196.441753,0.04124309165228788,0.8459383586901628,18,17
2029,7387608202.473357,9675218364.539618,0.044505063311630726,0.8932864124087325,18,17
2030,9181725870.836445,12764790710.99801,0.04802502870228895,0.9432845861601707,18,17
2031,11214334982.67495,15044242151.676556,0.05182339289590301,0.9960812099313942,18,17
2032,12640330710.983902,17431498801.120026,0.05592217482870817,1.0,18,17
2033,14086201339.163183,19694687647.093678,0.06034513494425864,1.0,18,17
2034,15656345518.044203,22124480508.863213,0.06511791293158664,1.0,18,17
2035,16931103871.512388,23903018106.01694,0.07026817635725803,1.0,18,17
2036,18059519855.29985,25488479200.591267,0.07582578105293718,1.0,18,17
2037,18459513900.120365,25619299220.338017,0.0818229441882206,1.0,18,17
2038,18905943566.915314,25744932948.68162,0.08829443103203388,1.0,18,17
2039,18696596286.807365,25725559006.214237,0.09527775648523906,1.0,18,17
2040,17628676835.77808,23876022052.47086,0.10281340255272726,1.0,18,17
2041,17686014750.820713,23631535791.88293,0.11094505301567213,1.0,18,17
2042,16429256662.037807,21700025700.7204,0.11971984666432761,1.0,18,17
2043,16151897119.105745,20980761856.71552,0.129188650559349,1.0,18,17
2044,14934398211.135084,19393961200.11049,0.1394063549057196,1.0,18,17
2045,13916360093.4866,17988537415.860218,0.15043219124865342,1.0,18,17
2046,13332035865.493713,16263613039.731829,0.16233007583604056,1.0,18,17
2047,11950197972.029814,14957406925.773008,0.17516898013789023,1.0,18,17
2048,11585154225.884146,13330498720.022375,0.18902333067065616,1.0,18,17
2049,10960909371.34413,12501794456.680927,0.20397344044420576,1.0,18,17
2050,10150188980.281769,10943985901.512968,0.22010597453251154,1.0,18,17
2051,10157125083.627827,10746676279.392189,0.2375144524669552,1.0,18,17
2052,9188381285.073172,9501841475.925282,0.25629979036459466,1.0,18,17
2053,9211093166.054567,9242109478.880129,0.276570885934086,1.0,18,17
2054,8628044411.385798,8292385329.900015,0.2984452497505116,1.0,18,17
2055,8709416082.729895,8092083047.299517,0.32204968645858423,1.0,18,17
2056,8085242898.3003235,7334042630.27865,0.34752102985313005,1.0,18,17
2057,8043237321.377215,6760015032.634977,0.3750069360980772,1.0,18,17
2058,7725008674.362557,6253487713.099282,0.4046667396822022,1.0,18,17
2059,7941060704.051854,6016379707.997439,0.4366723770735685,1.0,18,17
2060,7670591413.747399,5545751221.892045,0.4712093834270394,1.0,18,17
2061,7783242792.46012,5243487738.847299,0.5084779681227299,1.0,18,17
2062,7393114273.826749,4746558869.844001,0.5486941753702429,1.0,18,17
2063,7314728537.3241415,4368867256.051884,0.5920911366066574,1.0,18,17
2064,7413637444.114594,3981987231.235575,0.6389204219483605,1.0,18,17
2065,7321596043.586026,3463746787.316775,0.6894534985310253,1.0,18,17
2066,7476127471.136391,2957800820.425742,0.7439833041916594,1.0,18,17
2067,7260035334.245998,2372207132.3499184,0.8028259456152883,1.0,18,17
2068,7375767746.392472,1794848522.578141,0.8663225307903455,1.0,18,17
2069,7145055990.997662,1081691724.2646024,0.9348411463954275,1.0,18,17
2070,7495668641.159066,408811814.9768228,1.0,1.0,18,17
2071,7290718030.932282,380126810.6496429,1.0,1.0,18,17
2072,7473125933.595834,401235800.151065,1.0,1.0,18,17
2073,7728862599.546606,420085381.2407683,1.0,1.0,18,17
2074,7656690731.476016,422898459.6974559,1.0,1.0,18,17
2075,7981577864.560217,431273286.1954096,1.0,1.0,18,17
2076,7808958641.720823,410091696.90149474,1.0,1.0,18,17
2077,8206985076.205031,456093079.9813396,1.0,1.0,18,17
2078,8138853216.914166,441675816.3978732,1.0,1.0,18,17
2079,8519086342.189399,435550604.3927811,1.0,1.0,18,17
2080,8304139430.1087055,435500893.3766462,1.0,1.0,18,17
2081,8568354996.648743,462250866.5095586,1.0,1.0,18,17
2082,8635817770.6724,456881960.76188934,1.0,1.0,18,17
2083,8422608204.453792,452756253.2265292,1.0,1.0,18,17
2084,9042868197.883564,494985878.9540484,1.0,1.0,18,17
2085,8377510475.646028,445877710.63080275,1.0,1.0,18,17
2086,8431594433.924613,449093813.3059968,1.0,1.0,18,17
2087,8722891131.86569,467079193.4937025,1.0,1.0,18,17
2088,8677328711.749338,476427223.198934,1.0,1.0,18,17
2089,8733167046.679655,460482543.7717023,1.0,1.0,18,17
2090,8927131717.269161,481033288.3446341,1.0,1.0,18,17
2091,8973199818.412306,464838003.6901776,1.0,1.0,18,17
2092,8717671731.096302,466655209.2274205,1.0,1.0,18,17
2024,9979102.123371154,16050115.689686365,0.03041713978845111,0.6803473212239343,18,18
2025,1105948697.8342106,1345345013.4904187,0.0328228723359696,0.7184270715765181,18,18
2026,2621180856.8516545,3518008306.295464,0.035418877510383376,0.7586381853396413,18,18
2027,4458512564.516335,6007755995.70837,0.03822020422998679,0.8010999571501047,18,18
2028,6527952389.704784,9019034390.920267,0.04124309165228788,0.8459383586901628,18,18
2029,8333869614.977786,11295428244.388987,0.044505063311630726,0.8932864124087325,18,18
2030,10793051182.343164,15253328124.310888,0.04802502870228895,0.9432845861601707,18,18
2031,12621256390.438442,18221233117.157646,0.05182339289590301,0.9960812099313942,18,18
2032,14657246316.06529,20751074469.232204,0.05592217482870817,1.0,18,18
2033,16934274287.237474,23920108129.53574,0.06034513494425864,1.0,18,18
2034,18127266420.47909,26107947001.42601,0.06511791293158664,1.0,18,18
2035,18914660552.225254,26682359900.314957,0.07026817635725803,1.0,18,18
2036,20775292747.515953,29878204039.099335,0.07582578105293718,1.0,18,18
2037,21847131630.863922,30938112170.518414,0.0818229441882206,1.0,18,18
2038,20861084651.979332,29023489857.76153,0.08829443103203388,1.0,18,18
2039,21191103192.876274,29126696934.707207,0.09527775648523906,1.0,18,18
2040,20333643221.297466,27961421904.161373,0.10281340255272726,1.0,18,18
2041,19878719715.23092,27941448099.016823,0.11094505301567213,1.0,18,18
2042,19076217713.947094,26123124341.78077,0.11971984666432761,1.0,18,18
2043,17571282906.19339,24012154904.038296,0.129188650559349,1.0,18,18
2044,16554382951.041271,21791688179.819283,0.1394063549057196,1.0,18,18
2045,15532633063.447765,20436649190.403538,0.15043219124865342,1.0,18,18
2046,14881973150.485231,18779676933.132828,0.16233007583604056,1.0,18,18
2047,13453614916.892908,16443848124.872433,0.17516898013789023,1.0,18,18
2048,12986704542.971104,15822160236.401037,0.18902333067065616,1.0,18,18
2049,12024962168.707064,14113319536.228899,0.20397344044420576,1.0,18,18
2050,11261073778.680336,12873557880.856237,0.22010597453251154,1.0,18,18
2051,10945116996.639454,12338876858.726202,0.2375144524669552,1.0,18,18
2052,10797490523.704002,11740273041.088373,0.25629979036459466,1.0,18,18
2053,10229882161.359343,10784258509.290642,0.276570885934086,1.0,18,18
2054,10027820081.422539,10284345479.497887,0.2984452497505116,1.0,18,18
2055,8966789057.421167,8826521146.582457,0.32204968645858423,1.0,18,18
2056,9081885980.31519,8707966797.841585,0.34752102985313005,1.0,18,18
2057,9284275304.387833,8584944478.928164,0.3750069360980772,1.0,18,18
2058,8549159381.734505,7487972145.089963,0.4046667396822022,1.0,18,18
2059,8295769030.727952,7089185236.043857,0.4366723770735685,1.0,18,18
2060,8405925819.930754,6697757825.217132,0.4712093834270394,1.0,18,18
2061,8013970819.094456,6002402410.869211,0.5084779681227299,1.0,18,18
2062,7874271645.459101,5514817928.350798,0.5486941753702429,1.0,18,18
2063,7959376355.336619,5167739261.504119,0.5920911366066574,1.0,18,18
