Year,ATS Total Power (kWh)_p05,ATS Total Power (kWh)_p50,ATS Total Power (kWh)_p95,CAV Total Power (kWh)_p05,CAV Total Power (kWh)_p50,CAV Total Power (kWh)_p95,ECAV Power (kWh)_p05,ECAV Power (kWh)_p50,ECAV Power (kWh)_p95,ICECAV Power (kWh)_p05,ICECAV Power (kWh)_p50,ICECAV Power (kWh)_p95,STI Power (kWh)_p05,STI Power (kWh)_p50,STI Power (kWh)_p95,ECAV Sensing Power (kWh)_p05,ECAV Sensing Power (kWh)_p50,ECAV Sensing Power (kWh)_p95,ECAV Computing Power (kWh)_p05,ECAV Computing Power (kWh)_p50,ECAV Computing Power (kWh)_p95,ECAV Communication Power (kWh)_p05,ECAV Communication Power (kWh)_p50,ECAV Communication Power (kWh)_p95,ICECAV Sensing Power (kWh)_p05,ICECAV Sensing Power (kWh)_p50,ICECAV Sensing Power (kWh)_p95,ICECAV Computing Power (kWh)_p05,ICECAV Computing Power (kWh)_p50,ICECAV Computing Power (kWh)_p95,ICECAV Communication Power (kWh)_p05,ICECAV Communication Power (kWh)_p50,ICECAV Communication Power (kWh)_p95,STI Sensing Power (kWh)_p05,STI Sensing Power (kWh)_p50,STI Sensing Power (kWh)_p95,STI Computing Power (kWh)_p05,STI Computing Power (kWh)_p50,STI Computing Power (kWh)_p95,STI Communication Power (kWh)_p05,STI Communication Power (kWh)_p50,STI Communication Power (kWh)_p95,Electricity Consumption (kWh)_p05,Electricity Consumption (kWh)_p50,Electricity Consumption (kWh)_p95,Gasoline Consumption (kWh)_p05,Gasoline Consumption (kWh)_p50,Gasoline Consumption (kWh)_p95,Clean Electricity (kWh)_p05,Clean Electricity (kWh)_p50,Clean Electricity (kWh)_p95,Fossil Electricity (kWh)_p05,Fossil Electricity (kWh)_p50,Fossil Electricity (kWh)_p95,ATS Emissions (kg CO2)_p05,ATS Emissions (kg CO2)_p50,ATS Emissions (kg CO2)_p95,CAV Emissions (kg CO2)_p05,CAV Emissions (kg CO2)_p50,CAV Emissions (kg CO2)_p95,ECAV Emissions (kg CO2)_p05,ECAV Emissions (kg CO2)_p50,ECAV Emissions (kg CO2)_p95,ICECAV Emissions (kg CO2)_p05,ICECAV Emissions (kg CO2)_p50,ICECAV Emissions (kg CO2)_p95,STI Emissions (kg CO2)_p05,STI Emissions (kg CO2)_p50,STI Emissions (kg CO2)_p95,ECAV Sensing Emissions (kg CO2)_p05,ECAV Sensing Emissions (kg CO2)_p50,ECAV Sensing Emissions (kg CO2)_p95,ECAV Computing Emissions (kg CO2)_p05,ECAV Computing Emissions (kg CO2)_p50,ECAV Computing Emissions (kg CO2)_p95,ECAV Communication Emissions (kg CO2)_p05,ECAV Communication Emissions (kg CO2)_p50,ECAV Communication Emissions (kg CO2)_p95,ICECAV Sensing Emissions (kg CO2)_p05,ICECAV Sensing Emissions (kg CO2)_p50,ICECAV Sensing Emissions (kg CO2)_p95,ICECAV Computing Emissions (kg CO2)_p05,ICECAV Computing Emissions (kg CO2)_p50,ICECAV Computing Emissions (kg CO2)_p95,ICECAV Communication Emissions (kg CO2)_p05,ICECAV Communication Emissions (kg CO2)_p50,ICECAV Communication Emissions (kg CO2)_p95,STI Sensing Emissions (kg CO2)_p05,STI Sensing Emissions (kg CO2)_p50,STI Sensing Emissions (kg CO2)_p95,STI Computing Emissions (kg CO2)_p05,STI Computing Emissions (kg CO2)_p50,STI Computing Emissions (kg CO2)_p95,STI Communication Emissions (kg CO2)_p05,STI Communication Emissions (kg CO2)_p50,STI Communication Emissions (kg CO2)_p95,Total Vehicles_p05,Total Vehicles_p50,Total Vehicles_p95,Total EV_p05,Total EV_p50,Total EV_p95,Total ICEV_p05,Total ICEV_p50,Total ICEV_p95,Total CAV_p05,Total CAV_p50,Total CAV_p95,Total ECAV_p05,Total ECAV_p50,Total ECAV_p95,Total ICECAV_p05,Total ICECAV_p50,Total ICECAV_p95,Total Infra_p05,Total Infra_p50,Total Infra_p95,Total STI_p05,Total STI_p50,Total STI_p95,Incremented Car Number_p05,Incremented Car Number_p50,Incremented Car Number_p95,EV Fraction_p05,EV Fraction_p50,EV Fraction_p95,Clean Energy Fraction_p05,Clean Energy Fraction_p50,Clean Energy Fraction_p95,Cumulative New Cars_p05,Cumulative New Cars_p50,Cumulative New Cars_p95,__uncertainty_injected,__mean_source
2056,3081581035.7485576,3622343814.53024,5030318106.780755,2160675220.0423107,2477466958.1185265,3473393357.9436045,6557928.931383012,66889366.31680169,268821154.2196061,1967551333.022217,2418983061.642499,3428765013.0561233,891859626.3335816,1149333767.0054612,1615801819.8201876,4614690.531370349,52314902.79930774,218694910.13064912,334544.82838451024,4340549.132333646,44209299.52038291,693660.6856582166,8002875.84202357,33219657.656558618,1599454271.8915622,1881024369.4776025,2175489108.0883217,20390628.234982077,189168066.72559136,1260752969.325373,238250111.0030748,289665609.93183124,331398412.2696294,67990810.77153458,77425553.94559573,88743783.79019128,687120628.8741165,944983645.9535806,1411270538.0971854,106636784.18201385,119983089.55437237,136102246.64192456,959529726.9648441,1229990102.2066426,1713517781.3984494,1967551333.022217,2418983061.642499,3428765013.0561233,959529726.9648441,1229990102.2066426,1713517781.3984494,0.0,0.0,0.0,3138020468.5665684,3999104572.1051126,6182213892.666769,3109220507.017052,3960783541.8092155,6155159739.662824,227394.34533266316,1942212.6900602388,8048300.463016081,3108329831.6956153,3958855200.148177,6150753705.23477,20350592.765359282,35558584.34614871,55744196.80781296,168131.48701943585,1512312.2183363724,6527228.360096399,9428.051807915075,123878.32357263501,1436336.436782534,23513.88307972999,235311.94918373175,924546.1628909515,2471041653.71903,3058292360.5277042,3939349984.447719,29237492.938933056,312000995.56393695,2051591764.9836798,373582195.54278,471707854.0069246,582748058.904138,1403389.00641361,2302879.71960221,3731852.0578955133,16496226.765262531,28716747.098926835,48586463.39055088,2208881.931141655,3638657.9973021597,5711845.290167553,32543202.02521967,34369429.4352801,36705257.65081785,86074.75538348276,1009596.9787084502,3985771.8429203704,30110742.09951509,33261165.957089573,35737109.89495565,12556528.041867157,13220034.0643204,13985762.820241423,47198.75,540509.0,2251172.6499999994,10902438.884273611,12658550.96400848,13560281.936956653,352761.0,380841.0,410360.89999999997,109215.92829274546,117909.58565980216,127049.0406494666,2729242.9587238505,2892284.0311222877,3101793.9932147115,0.003450834081475576,0.04129930724799506,0.16379489533331104,1.0,1.0,1.0,80706649.3724976,84722155.5424338,89351479.11299789,1,region_baseline
2057,3161063989.5309067,3670096434.783004,5002052227.123709,2215652110.333273,2545633573.488797,3421055762.1051207,7070393.798873803,72877354.12067175,303250221.27375394,1995164955.04881,2468542667.5726213,3354295416.4182496,898221963.7270294,1155667439.3021255,1622991647.0477247,5155857.292030313,58339859.24684246,243859217.81287542,283026.83950382186,3820166.5365923857,40923651.42496323,774905.6874758893,8894460.964806275,37693089.70522196,1640892499.0123475,1948975667.2248857,2260620296.2709084,15017108.27206097,153812718.66933835,1103325720.4271667,242464092.7586393,300273571.22466135,344175139.6067784,70102242.88320689,79829978.88199008,91499692.60609795,687124864.5058407,945044445.4338504,1412108714.1064045,109948354.1993792,123709124.66511735,140328856.83776617,968239853.856809,1247194248.0673199,1724477720.9934106,1995164955.04881,2468542667.5726213,3354295416.4182496,968239853.856809,1247194248.0673199,1724477720.9934106,0.0,0.0,0.0,3204701380.384281,4062967934.7169156,5944237461.8428955,3164099450.688269,4025144992.650285,5917075256.97682,247164.8904026898,2102467.2803982226,9104109.334860276,3150073517.8761477,4023169759.929639,5911621894.624197,20455489.879936762,35751780.43361589,55996934.31269883,185546.31790416667,1677718.4048609743,7538887.281535639,7614.667673357511,111309.53370848486,1321183.5568510597,26251.647045991234,258960.767289767,1057339.6987573793,2562419074.502261,3176985985.5470715,4082212578.959183,21519957.425428625,253973735.42114538,1803970207.686492,385075068.8777613,488542928.3788142,603386204.0733036,1446970.787240824,2374394.8866389114,3847743.487658399,16496672.145487826,28721357.658084616,48607446.608339034,2277478.027987405,3751655.316376836,5889224.754034944,32594615.945268113,34442275.19585064,36860578.00051435,92643.64222768671,1102424.8154672172,4378023.300893195,29969283.502257407,33291570.48778847,35835866.43983472,13353214.206091275,14063092.017556008,14892988.769154971,53926.15,622748.5,2568099.8499999987,11361626.00300143,13407892.581915112,14420096.960665608,352761.0,380841.0,410360.89999999997,112607.59277632223,121571.22879379334,130994.50653140536,2729452.409916674,2892643.295858003,3102845.6215390153,0.0037099982497727545,0.04402503121447977,0.17663994973534985,1.0,1.0,1.0,82960709.57481614,87083275.46453315,91831585.71474524,1,region_baseline
2058,3231026138.723969,3729264788.403507,4974323384.76325,2260907777.328498,2608445442.1974564,3385142046.27172,7654241.38188954,79519413.45345023,327617178.66613567,1993821888.4564304,2527724567.222178,3298351167.8070626,904579769.9313847,1161979696.4311414,1630043417.1197624,5752595.453214791,64855489.435971454,271546774.2550403,221924.40395030007,3358624.7322888244,37265448.982181735,864467.3999780354,10051924.5343673,42230599.88255254,1668516656.169618,2017609742.6752472,2343096511.545129,11044385.219233504,124089281.7068315,964321799.6880499,248672960.23026842,310410579.9958728,357473397.8837273,72212571.41752687,82233147.1031481,94254160.99749959,687127892.1228567,945091569.509413,1412812152.7630184,113258193.36608084,127433212.29768413,144553257.92100433,976707712.746838,1265025281.5807838,1738641668.7675595,1993821888.4564304,2527724567.222178,3298351167.8070626,976707712.746838,1265025281.5807838,1738641668.7675595,0.0,0.0,0.0,3202019062.127817,4134246250.2837334,5753242251.729081,3149804411.858601,4097108532.963214,5711270206.299365,269076.771771685,2295328.405489283,10316162.845420925,3143857140.4268413,4096477790.744176,5706351559.378375,20560038.281871315,35922920.1478196,56248931.87152646,204485.3779370172,1861509.265229518,8667417.379227422,6147.292691648395,97748.90088605008,1254286.1069921697,29267.784710354365,282921.91828031384,1207592.6352401238,2590412956.1269255,3289180124.1751556,4230383701.0971527,15817431.535226692,206000785.4813974,1584319476.6580396,392266559.69868,506146924.4316002,624168567.3709779,1490529.789279163,2445872.675008188,3963574.3447149643,16497007.13593544,28725095.805483237,48624850.72829472,2346038.271869416,3864593.575403351,6066511.507387035,32646236.662249055,34519168.084943175,36977203.42254117,99699.46277216231,1185439.479612772,4739871.3059700215,29768205.3460276,33294690.112864062,35934342.29357112,14179365.534934899,14932674.492058821,15828288.324151836,61496.05,715471.0,2924194.899999998,11889029.61651811,14196066.283586975,15303775.539498748,352761.0,380841.0,410360.89999999997,115997.48454644537,125230.95810521231,134937.91024579082,2729683.5739612244,2893024.6066577677,3103918.739290828,0.003988626523965963,0.04696156245373198,0.1904923970284668,1.0,1.0,1.0,85191496.7645782,89418747.54424155,94285803.90739454,1,region_baseline
2059,3319786054.659004,3811570214.629857,4950560465.100867,2306880949.5652246,2676788259.557893,3393586574.3205357,8315334.511745774,87560979.0455181,366622698.7621991,2027745849.4242845,2585263161.399632,3260798779.3856907,910933260.2553855,1168274339.3543596,1636978648.4110262,6410342.203420303,71471643.31283998,301993291.64658123,174721.01991143994,2950449.6144864084,33528938.63063403,963144.2544357065,11224304.274200793,47229255.41169082,1699097778.4844732,2085960770.8974583,2430641639.9104457,8114377.352082993,100318649.57988656,841921213.7020795,255526468.05782226,321119515.3738314,370274958.74177873,74321753.47519563,84635009.75685078,97007132.97085737,687130056.2154695,945135162.6618681,1413402501.4922588,116566234.39886057,131155276.74786563,148775364.0169319,988152732.2830791,1281931100.895738,1753691130.6559877,2027745849.4242845,2585263161.399632,3260798779.3856907,988152732.2830791,1281931100.895738,1753691130.6559877,0.0,0.0,0.0,3258415193.3914433,4238349689.4116125,5819940798.391961,3214526631.2997184,4199025563.1488886,5772677233.502802,290071.660165857,2476875.9620623365,11703639.493058931,3197246138.1923127,4197411038.034327,5772355760.572754,20664300.524157524,36092006.35117909,56499020.1612509,225071.529730282,2042977.631327687,9930484.10432293,4962.991581506153,85239.99891581088,1163241.8394365031,32060.36536074853,309712.60147036845,1377414.7399665671,2594381263.616999,3403552317.594905,4373657505.544738,11613943.949185876,165761349.16811627,1389961729.7539568,400572139.4745105,522477938.16474473,646725960.9973965,1534065.1270500785,2517311.6316912556,4079342.2744258847,16497259.101681976,28728128.10987216,48639285.95570933,2414561.2690774915,3977470.4785438515,6243701.946293303,32697194.713658996,34606154.939362995,37090422.7268019,107278.39470405334,1250617.813454236,5091364.032882447,29556182.505865373,33294290.957041815,36029962.749135524,15030058.766360538,15827230.354969308,16791707.955643672,70004.5,806039.0,3323844.2999999975,12403938.014428392,14996749.783188019,16215224.044857897,352761.0,380841.0,410360.89999999997,119385.53469252685,128888.6991981444,138879.17163010236,2729945.6677080244,2893437.1810470913,3104973.5118884672,0.004288180752756874,0.05057421151655182,0.20543124866297657,1.0,1.0,1.0,87399030.16866975,91729749.811706,96714153.87170696,1,region_baseline
2060,3389690863.26703,3889150598.3180656,4961515071.278913,2380476941.4446087,2747821086.5672646,3416825832.4147954,9059655.53391444,96130170.07159466,409769967.95901835,2044670634.9703925,2635658942.7882633,3237845824.7742715,917282545.2496496,1174554312.6653538,1643815376.16825,7134715.634096103,79347428.74913529,335455716.1116714,140556.71145799788,2558029.8547533844,30754386.340645723,1071790.0905043501,12512081.051552951,52742452.32035069,1710312560.279646,2146594309.7108507,2515488363.7274675,5958251.25754768,81252967.2937142,734380092.6225023,261608856.44979185,331787865.45299256,382510396.5156198,76429743.98870344,87035515.5217965,99758549.70261414,687131603.0449413,945171230.7692317,1413897931.1138206,119872406.61383842,134875238.4852224,152995084.91057345,998640256.8517604,1301546667.2518024,1771195544.4851668,2044670634.9703925,2635658942.7882633,3237845824.7742715,998640256.8517604,1301546667.2518024,1771195544.4851668,0.0,0.0,0.0,3173548348.297795,4343114392.460598,5904519306.327568,3149552586.640684,4305274956.204344,5856978899.25634,312709.24943638104,2688081.5498475344,13288166.220397431,3145225474.810025,4304347659.507288,5856563954.33246,20768324.863706958,36259356.72917523,56747525.446663216,245522.58293942097,2273479.7093336945,11361372.246285858,4009.5441836569507,74608.99367266627,1075195.3582110708,34948.468503244025,345527.3722133549,1575219.0953393665,2642644918.404992,3505614260.1439257,4496769387.469107,8522369.132265097,133177895.2806916,1218369976.6064627,396955097.05380976,539591148.7054052,669452062.242502,1577575.8703212794,2588710.2302310355,4195044.803143954,16497448.622974854,28730588.98403969,48651258.49624374,2483045.555460716,4090283.6139245443,6420792.28467383,32747972.05321677,34699687.037060186,37203991.66432494,115419.34423848643,1319572.359819061,5468460.8162502125,29132940.761284083,33268132.017633487,36052277.110855006,15900917.904132048,16744051.228778804,17783299.35315584,79556.45,911595.0,3784042.1999999965,12900164.635020915,15804987.434939103,17151960.64489202,352761.0,380841.0,410360.89999999997,122771.67082110856,132544.3739165662,142818.20647025562,2730251.857970561,2893894.1865156516,3106075.0181301753,0.004610232578871149,0.054010166661564496,0.2267022514181186,1.0,1.0,1.0,89559725.17716965,94028277.57717672,99116665.34469333,1,region_baseline
2061,3466124649.620848,3978191990.248091,5006903309.374445,2410234747.9019284,2803168649.0372987,3393941079.9087,9897355.492420247,107106153.15451235,451260536.84942275,2044821951.968192,2699824409.0427265,3298042121.7137303,923627658.3123096,1180821888.0790167,1650568710.2962515,7937771.0462335935,88366255.2016154,372568293.402556,112083.06514462219,2194467.8377220966,28368063.237674,1192290.523072778,13729018.756131107,58873530.59236114,1733284798.3609188,2211881556.922564,2602499921.527091,4344461.6417229455,65493488.030723736,638028356.5241367,263716932.6439793,342392504.30122817,395267486.0843373,78536495.58902967,89434610.45580366,102508349.36520714,687132708.6505303,945199396.0472915,1414313694.028932,123176635.71744484,138593013.91784877,157212325.77984864,1007344975.2475879,1326326536.2055645,1806106942.1974308,2044821951.968192,2699824409.0427265,3298042121.7137303,1007344975.2475879,1326326536.2055645,1806106942.1974308,0.0,0.0,0.0,3245949320.727482,4423321909.43968,6002912161.137799,3221841207.2792244,4391963940.69338,5954029898.550206,337504.84048904624,3003939.8862015316,15101815.03870533,3216892752.895663,4387711562.552048,5953588143.326878,20872148.36875512,36425235.867315166,56994711.91141825,267272.8266971992,2503413.430477103,12987743.639218682,3212.2115827906628,66188.96835743138,988886.3997474615,38097.73372991778,390117.2923371618,1800678.2469562811,2680428397.333194,3601159133.471574,4633306876.170184,6210904.412072987,106654761.04713705,1062761617.7502515,401388685.7706133,556486464.8171477,692653547.3767434,1621061.041355303,2660066.8662172323,4310679.330897573,16497591.177743766,28732586.97479167,48661188.276493624,2551489.592096806,4203030.446501889,6597778.543100892,32790180.577650256,34762769.9442274,37317330.76918401,124430.14117401774,1429793.6304141171,5882046.169664896,28617960.860386,33240665.517094154,36141638.22987226,16799349.555701528,17705983.301120266,18847172.33615475,90419.35,1027210.5,4399392.899999998,13386351.116379432,16651112.548501799,18138751.4095994,352761.0,380841.0,410360.89999999997,126155.81684173796,136197.9001131767,146754.9262515152,2771185.64430354,2956086.1737740654,3206346.3144532815,0.004956471685434438,0.057948629228540896,0.2502131474455522,1.0,1.0,1.0,91712332.40501356,96360156.53713569,101573536.07338545,1,region_baseline
2062,3551411835.5526595,4056999064.877211,5053587276.691949,2468868549.230665,2860426107.960597,3368832930.720152,10772267.396268973,118505061.94916186,494994764.45742375,2070417916.4415858,2753997182.7455645,3319938044.8203034,929968575.2811253,1187078808.116042,1657251303.514832,8821537.138179991,96967403.43409298,419063879.34654576,89380.29060407235,1926564.7785788735,26139519.816271503,1299065.1605118678,15142198.202609904,65646255.98140265,1740088287.1304576,2278831501.963311,2689106060.3136177,3162083.8451766283,52723533.16900907,553709523.0587999,268149780.69980463,352548400.42997193,407403370.7317132,80641958.46280523,91832237.83315226,105256466.94063164,687133498.8717265,945221389.7591057,1414662592.8069425,126478843.58239424,142308515.14030784,161426986.9096434,1029398873.1822268,1346311278.3589602,1826956628.1388514,2070417916.4415858,2753997182.7455645,3319938044.8203034,1029398873.1822268,1346311278.3589602,1826956628.1388514,0.0,0.0,0.0,3313005868.551588,4522285192.6437435,6073830847.486271,3288728984.260153,4495101455.620503,6019351044.747672,364475.3772750912,3335567.51640323,17147705.36540063,3283258949.38272,4491946411.05665,6017581894.394396,20975799.34245513,36589864.06087459,57240793.177503064,290633.6255718147,2755776.574807074,14830555.226395836,2725.5097780050605,57816.43714675639,907823.605462624,41483.480981690656,431161.03547139536,2056195.812439787,2660229135.056081,3710201503.388937,4779253665.42948,4518261.337613377,85842812.85903355,925844455.6601658,398804614.14800066,571595131.7722561,715864459.3907045,1664519.6119612255,2731379.8524483526,4426243.123550736,16497698.40680592,28734209.803670697,48669423.645719126,2619891.7606516127,4315708.310418371,6774656.536799307,32833450.23712655,34825629.5909742,37428764.14422048,134109.44407111514,1555966.143024114,6325760.417165403,28053854.423717532,33225311.582050696,36144478.294124566,17721929.250337698,18697641.57454555,19940631.257236753,102599.3,1161717.5,5106570.099999999,13716688.521782795,17498067.38681289,19149977.106338467,352761.0,380841.0,410360.89999999997,129537.89273752333,139849.19140168873,150689.23789158533,2771414.1678714924,2956698.2831410114,3207609.425869016,0.005328714661726082,0.06241292076477578,0.2728238552950574,1.0,1.0,1.0,93841611.93439652,98620151.99529973,104046053.8342585,1,region_baseline
2063,3607089371.0303483,4134172711.320956,5059229647.219845,2494730171.2663293,2930295054.7507477,3407358683.430914,11694985.886982592,129751422.34511729,551445673.4869866,2000491000.0418854,2814101963.643089,3368087725.1048365,936305228.2860934,1193515453.0450351,1663873744.264541,9793824.688560868,106274548.02139552,477652983.1177782,71275.97689707526,1694385.408261154,24062976.334407732,1413928.0388179764,16718911.477249539,73917304.96425708,1730571738.3084085,2344287392.068839,2775236196.990516,2297498.032249437,42393264.09866975,480048828.76637733,272153094.1947882,362718823.53547704,420267926.21246624,82746080.19916941,94228337.97018978,108002834.02055359,687134063.6620175,945238563.9488575,1414955373.5517738,129778948.00749534,146021649.66338056,165638963.38525224,1042991601.2527223,1369568993.043264,1873947484.5071683,2000491000.0418854,2814101963.643089,3368087725.1048365,1042991601.2527223,1369568993.043264,1873947484.5071683,0.0,0.0,0.0,3374075455.24139,4637381201.505072,6094779620.896242,3349635773.275213,4609941872.606493,6040407195.006253,393726.1568037926,3697368.7559941923,19429460.81887982,3343403182.054849,4605427479.310556,6038506702.114682,21079299.212580673,36753424.63636402,57485941.66865463,315717.61274121347,3048902.2028494943,16835737.071312524,2318.0411850114724,49685.80145054024,832619.6855954742,45122.290372865056,476097.72808121075,2345605.9616307775,2621922396.3806553,3812990510.1332655,4943578380.831845,3281206.601911097,69004655.66489121,797682064.8481504,393400353.0835687,588197649.7194595,739081425.1682665,1707950.5003336538,2802647.4137446787,4541733.304397363,16497779.065286204,28735528.41079911,48676253.57294445,2688250.358403813,4428314.400806755,6951421.862781016,32876904.16349677,34888063.06599558,37540530.351538174,144506.86684087117,1680384.0001448789,6801800.664743022,27682756.29810989,33160928.812623538,36261925.87012671,18668917.864167072,19717257.648975592,21063724.42937022,116242.40000000001,1313611.0,5912369.6,13870395.201852506,18398973.51548113,20183670.862386994,352761.0,380841.0,410360.89999999997,132917.8143191346,143498.156891248,154621.04345444357,2771644.7604309497,2957313.4640495293,3208878.069505805,0.0057289145348322305,0.06699982436342236,0.2978768228219685,1.0,1.0,1.0,95947034.85929173,100888979.98115736,106492488.71202064,1,region_baseline
2064,3661928990.5648255,4223853754.2282624,5110630799.048274,2542009699.7922616,2999673831.7866592,3506731441.925783,12754854.070726844,142086287.47845894,625616644.9249934,1971858264.7818701,2872659155.3783503,3412863197.7414703,942637515.4874574,1200095317.8811457,1670444886.4314792,10865380.293796008,117592386.22238272,543929753.3692855,56787.17634093982,1463286.2600736772,22132030.489640504,1537454.490882086,18326353.479122978,83867600.68303464,1705886331.1769543,2409893401.692651,2860606067.3070884,1676911.7292198613,33345602.060105566,409839554.384366,269807908.7781629,371476372.24426925,433072038.102745,84848805.62548555,96622848.03824998,110747378.59188062,687134467.3216023,945251974.5000868,1415201056.120927,133076862.45998757,149732320.1241536,169848144.76351786,1057353967.1117977,1394388116.8706698,1902641392.3133764,1971858264.7818701,2872659155.3783503,3412863197.7414703,1057353967.1117977,1394388116.8706698,1902641392.3133764,0.0,0.0,0.0,3055539543.8248515,4732079156.971785,6136814132.727002,3024733118.219434,4690266268.419458,6082225799.138137,425371.11813281017,4099027.7310803323,22003798.457860734,3007818908.544682,4685404247.969662,6080217883.785237,21182664.004347533,36916070.03865366,57742348.36957742,342640.2411937897,3376806.2477768306,19093722.10817179,1970.1285127452213,44119.8148702625,762996.6064315,49031.8208381104,525281.5495737018,2673220.2113771318,2563625347.6000175,3900823087.6375737,5101492577.694155,2378826.8630149197,54561660.35076418,685230062.6886623,389723246.4858903,605391610.4941522,760282388.4063846,1751352.5676617566,2873867.681383886,4657146.845144143,16497839.738088459,28736600.202293247,48681917.76605693,2756563.5929076504,4540845.764998091,7128069.886043708,32920415.68714153,34945436.890105814,37652630.38547548,155675.70953568263,1786608.845792383,7325212.85123554,27298339.30418346,33113788.82146595,36350084.45923901,19650381.414511364,20763479.934484206,22216500.77755586,128804.05,1491436.0,6856397.1,13911716.166734464,19336017.211048633,21230779.208329562,352761.0,380841.0,410360.89999999997,136295.4929609081,147144.70090153167,158550.23984335546,2771878.1814032206,2957932.4783093575,3210153.0156274424,0.006159171017214471,0.07227568705834389,0.33035866386348617,1.0,1.0,1.0,98028601.18421724,103131948.21173835,108964051.1204178,1,region_baseline
2065,3729171671.0415545,4306730670.586744,5144655749.558916,2608795189.8310413,3065127666.134247,3609685791.872311,13904815.84716291,155594123.00139338,710275089.2701752,1943642122.3217108,2939106683.0709667,3482536625.406189,948965307.8598621,1206668201.1536887,1676972126.023706,11782659.019756582,129302894.05869737,616857234.3519711,45208.46908766729,1245944.8015029242,20339913.39058586,1672060.0512181427,20059567.034334686,95086901.99736412,1665575507.088612,2477659744.9351664,2942702385.96649,1223348.4101961623,26602478.928479366,321267656.5701205,266182935.8399575,381299007.3367904,445807627.31509703,86950076.63100612,99015701.86284894,113490024.80660391,687134755.8125408,945262446.0029263,1415407211.3323443,136372495.79897743,153440423.9748425,174054414.71984884,1070751161.5550656,1409159773.0080748,1956898796.5584564,1943642122.3217108,2939106683.0709667,3482536625.406189,1070751161.5550656,1409159773.0080748,1956898796.5584564,0.0,0.0,0.0,2994057998.3102565,4783651999.736674,6263501158.316517,2963102181.605956,4740617011.010569,6219554402.597879,459531.885247639,4503668.12129112,24905408.195146628,2944271648.498115,4737598040.961254,6217382888.83545,21285905.48767177,37077926.89375813,58047481.310295306,378487.0485703146,3736541.745769342,21635036.077881534,1627.7158184289888,37992.47626023022,698664.3280519209,53230.35243077258,576221.0244625369,3043881.119472912,2507490940.234644,3997478891.0780277,5266310011.481668,1721787.5146572562,42801221.06461042,557967057.5855858,390462868.2666723,621634082.8079982,778716691.4044007,1794724.6144895595,2945038.6871284954,4772480.556231925,16497885.377942856,28737471.660654865,48686615.06687378,2824829.576264177,4653299.293084826,7304595.724757099,32963984.88453916,35006833.253986284,37765065.24334198,167673.23392524789,1909895.0657126459,8070985.921494934,26881975.721172474,33028355.25306268,36404770.62450141,20656770.043490216,21831193.019298345,23382600.8431274,145123.9,1665695.0,7935279.749999998,13819466.484394288,20280847.04274309,22316860.381868586,352761.0,380841.0,410360.89999999997,139670.8353175938,150788.72265694832,162476.71847137177,2772115.515506534,2958556.4130325634,3211435.3598275655,0.006543920630806952,0.07669457583760832,0.3672832995957531,1.0,1.0,1.0,100087123.62741505,105359872.84856163,111437349.41452734,1,region_baseline
2066,3750981126.4020677,4380654545.9332075,5161318762.22998,2636959199.6652937,3135786572.760484,3692224394.5294404,15151005.009571806,171266479.2709822,802533297.7869122,1903872048.1925836,2980611019.2142944,3574181863.79632,955288453.8514793,1213234453.3483493,1683461633.3050416,12702860.027471088,142746122.6465043,694041091.8567439,36279.11317089472,1105395.149900767,18657863.597202882,1809006.5837471697,21863031.89100054,107846532.3343249,1623883718.106529,2544001436.587719,3020582866.928934,864585.0956190204,20025316.420429386,275412013.33817333,263395469.38021886,391645905.24880326,458912506.8879388,89049831.97749706,101406829.7080305,116230692.73461904,687134961.9881395,945270622.4143795,1415580193.6678956,139665751.97842172,157145853.14860034,178257650.6691318,1090184515.5700684,1424391490.9247127,2027252359.4945388,1903872048.1925836,2980611019.2142944,3574181863.79632,1090184515.5700684,1424391490.9247127,2027252359.4945388,0.0,0.0,0.0,2913660480.427333,4868662554.022856,6440232644.6712885,2882555447.157844,4833036316.18616,6395643076.9411955,496354.20553507906,4936381.1039156215,28173115.553893615,2861595457.756137,4825100716.828287,6393020527.478845,21389032.070129286,37239100.221043065,58352218.15812104,418578.92981124663,4131029.1754148053,24493776.373715594,1261.6822160528495,31931.24275379046,639328.9941814189,57737.81924054361,635452.8997795184,3463029.2269588276,2442879349.32059,4081695330.2810373,5431228277.867179,1174924.4107624074,32419648.19781598,470012575.90207154,389724865.7361018,636640474.90907,800988922.782307,1838065.3768070647,3016158.3568116333,4887731.076441342,16497919.71003523,28738180.44506874,48690510.41585685,2893046.3189688213,4765671.70778599,7480994.234353629,33007611.83226975,35074057.21668987,37877835.9254274,180560.96055376375,2039486.0883534474,8890569.679171797,26428767.11773753,32968529.206933275,36453108.01123538,21687270.640890177,22939355.31091583,24574228.858981825,163180.90000000002,1858365.5,9172101.399999997,13569347.562962119,21191159.727975532,23435033.756672237,352761.0,380841.0,410360.89999999997,143043.74302015462,154430.115958223,166400.3649074568,2772318.7725615944,2959318.8002019934,3212726.6624427014,0.006977871986073818,0.08086928478472423,0.40833588255487646,1.0,1.0,1.0,102125783.0968509,107562526.57929367,113885284.96018553,1,region_baseline
