Year,ATS Total Power (kWh)_p05,ATS Total Power (kWh)_p50,ATS Total Power (kWh)_p95,CAV Total Power (kWh)_p05,CAV Total Power (kWh)_p50,CAV Total Power (kWh)_p95,ECAV Power (kWh)_p05,ECAV Power (kWh)_p50,ECAV Power (kWh)_p95,ICECAV Power (kWh)_p05,ICECAV Power (kWh)_p50,ICECAV Power (kWh)_p95,STI Power (kWh)_p05,STI Power (kWh)_p50,STI Power (kWh)_p95,ECAV Sensing Power (kWh)_p05,ECAV Sensing Power (kWh)_p50,ECAV Sensing Power (kWh)_p95,ECAV Computing Power (kWh)_p05,ECAV Computing Power (kWh)_p50,ECAV Computing Power (kWh)_p95,ECAV Communication Power (kWh)_p05,ECAV Communication Power (kWh)_p50,ECAV Communication Power (kWh)_p95,ICECAV Sensing Power (kWh)_p05,ICECAV Sensing Power (kWh)_p50,ICECAV Sensing Power (kWh)_p95,ICECAV Computing Power (kWh)_p05,ICECAV Computing Power (kWh)_p50,ICECAV Computing Power (kWh)_p95,ICECAV Communication Power (kWh)_p05,ICECAV Communication Power (kWh)_p50,ICECAV Communication Power (kWh)_p95,STI Sensing Power (kWh)_p05,STI Sensing Power (kWh)_p50,STI Sensing Power (kWh)_p95,STI Computing Power (kWh)_p05,STI Computing Power (kWh)_p50,STI Computing Power (kWh)_p95,STI Communication Power (kWh)_p05,STI Communication Power (kWh)_p50,STI Communication Power (kWh)_p95,Electricity Consumption (kWh)_p05,Electricity Consumption (kWh)_p50,Electricity Consumption (kWh)_p95,Gasoline Consumption (kWh)_p05,Gasoline Consumption (kWh)_p50,Gasoline Consumption (kWh)_p95,Clean Electricity (kWh)_p05,Clean Electricity (kWh)_p50,Clean Electricity (kWh)_p95,Fossil Electricity (kWh)_p05,Fossil Electricity (kWh)_p50,Fossil Electricity (kWh)_p95,ATS Emissions (kg CO2)_p05,ATS Emissions (kg CO2)_p50,ATS Emissions (kg CO2)_p95,CAV Emissions (kg CO2)_p05,CAV Emissions (kg CO2)_p50,CAV Emissions (kg CO2)_p95,ECAV Emissions (kg CO2)_p05,ECAV Emissions (kg CO2)_p50,ECAV Emissions (kg CO2)_p95,ICECAV Emissions (kg CO2)_p05,ICECAV Emissions (kg CO2)_p50,ICECAV Emissions (kg CO2)_p95,STI Emissions (kg CO2)_p05,STI Emissions (kg CO2)_p50,STI Emissions (kg CO2)_p95,ECAV Sensing Emissions (kg CO2)_p05,ECAV Sensing Emissions (kg CO2)_p50,ECAV Sensing Emissions (kg CO2)_p95,ECAV Computing Emissions (kg CO2)_p05,ECAV Computing Emissions (kg CO2)_p50,ECAV Computing Emissions (kg CO2)_p95,ECAV Communication Emissions (kg CO2)_p05,ECAV Communication Emissions (kg CO2)_p50,ECAV Communication Emissions (kg CO2)_p95,ICECAV Sensing Emissions (kg CO2)_p05,ICECAV Sensing Emissions (kg CO2)_p50,ICECAV Sensing Emissions (kg CO2)_p95,ICECAV Computing Emissions (kg CO2)_p05,ICECAV Computing Emissions (kg CO2)_p50,ICECAV Computing Emissions (kg CO2)_p95,ICECAV Communication Emissions (kg CO2)_p05,ICECAV Communication Emissions (kg CO2)_p50,ICECAV Communication Emissions (kg CO2)_p95,STI Sensing Emissions (kg CO2)_p05,STI Sensing Emissions (kg CO2)_p50,STI Sensing Emissions (kg CO2)_p95,STI Computing Emissions (kg CO2)_p05,STI Computing Emissions (kg CO2)_p50,STI Computing Emissions (kg CO2)_p95,STI Communication Emissions (kg CO2)_p05,STI Communication Emissions (kg CO2)_p50,STI Communication Emissions (kg CO2)_p95,Total Vehicles_p05,Total Vehicles_p50,Total Vehicles_p95,Total EV_p05,Total EV_p50,Total EV_p95,Total ICEV_p05,Total ICEV_p50,Total ICEV_p95,Total CAV_p05,Total CAV_p50,Total CAV_p95,Total ECAV_p05,Total ECAV_p50,Total ECAV_p95,Total ICECAV_p05,Total ICECAV_p50,Total ICECAV_p95,Total Infra_p05,Total Infra_p50,Total Infra_p95,Total STI_p05,Total STI_p50,Total STI_p95,Incremented Car Number_p05,Incremented Car Number_p50,Incremented Car Number_p95,EV Fraction_p05,EV Fraction_p50,EV Fraction_p95,Clean Energy Fraction_p05,Clean Energy Fraction_p50,Clean Energy Fraction_p95,Cumulative New Cars_p05,Cumulative New Cars_p50,Cumulative New Cars_p95,__uncertainty_injected,__mean_source
2056,8376708049.487357,9373837307.06511,10699879155.282648,8268777107.863605,9271632619.744,10609738487.086536,21671053.474825848,251620770.7840361,1050010754.8791382,7603912792.436066,8959114556.196932,10438100414.574635,88652892.3497535,101523256.22501442,117070671.55627814,15966602.712552613,181655538.16243786,770318957.089699,71228.34455701573,914514.6209227853,9718667.87346853,5840040.131440395,66547358.72384163,277606895.2892534,5432424435.529887,6499687458.145159,7644169958.584458,4310555.838956119,40141341.863494664,271727240.70881087,1970059759.4890888,2401902922.504313,2779650894.516465,42741891.06911515,49658898.85900386,56887221.07886224,19200058.70230019,25998714.57450454,38922598.1031808,22315346.833569746,25460383.31661073,29325473.8368779,122919371.27838285,356074221.7157838,1137509500.3420925,7603912792.436066,8959114556.196932,10438100414.574635,122919371.27838285,356074221.7157838,1137509500.3420925,0.0,0.0,0.0,11799612279.781448,14675040601.06836,18438875766.442932,11797226623.362799,14671508080.58549,18434926204.324028,782549.6508431922,7229444.781086527,30299205.302014537,11787278537.336899,14663314337.31345,18431208318.073208,1818691.424274739,3095074.2150867954,4877922.5748289535,586911.3600225584,5332602.505437822,22660375.199831713,2006.7707360374748,26256.21389805017,312413.4314445024,198025.33861544076,1953309.4233889547,7634677.065652714,8587816614.011268,10571214878.147617,13439788272.85254,6207803.329557091,66187745.32904646,429615348.14205027,3120559857.4871,3910644557.99049,4947227912.202962,893371.4446647557,1491699.0959690642,2385703.6696025934,440790.87671528984,789734.982824275,1343441.490845786,472829.19716683985,772232.5075986942,1219167.518384368,20003819.13746777,21513360.05647317,23432599.755699925,54285.60509944638,624687.8687866414,2503261.384421619,18550777.00407882,20800277.269542277,22638507.164561976,4107838.330285214,4420851.712010826,4771913.877132354,15880.5,179670.0,769164.2,3605190.249696721,4209867.93943657,4597589.625122305,248061.0,276141.0,305660.89999999997,4666.676492461004,5194.93476727367,5750.2813287637855,1673007.491977763,1808611.9254679605,1965980.6158308594,0.0034507598485966867,0.041299160148851155,0.16379510406197667,1.0,1.0,1.0,50757478.17622651,54421796.2192359,58774564.843060285,1,region_baseline
2057,8674458457.276928,9719502907.516634,11113706447.660423,8565738170.373868,9619451410.903763,11006176747.701466,24162124.87529333,278665089.7751111,1183633055.0299325,7789902432.366676,9265768808.34221,10833820216.744045,90748954.27714221,103911377.12617102,119755637.503876,17839478.934077356,202250523.3694718,871331517.361385,59914.90766487864,804052.5152380143,8998432.31768735,6524033.613273165,74422268.35682043,315967003.3759636,5619417237.925155,6734368198.22582,7937528273.990394,3174565.0992653896,32550460.900602043,237835721.92853722,2025656141.5934665,2484225086.4626746,2888831924.0814505,44077534.88015731,51210692.644097365,58664893.12052518,19200250.892526273,26000283.770247944,38946481.05573626,23012680.38957269,26255996.29846507,30241867.25458532,127674677.51942863,382792705.3444628,1284098519.9664755,7789902432.366676,9265768808.34221,10833820216.744045,127674677.51942863,382792705.3444628,1284098519.9664755,0.0,0.0,0.0,12185759884.300055,15163110155.475794,19163198641.351162,12183272837.763073,15159891472.344032,19159154760.003017,862000.6504298943,8055300.613554613,34756933.69681233,12172552270.896786,15149120287.54131,19152406936.369217,1863466.528769285,3163158.873788713,4993544.929173989,647694.1134264432,5901801.005247007,26030953.260009065,1620.8057129526364,23426.18415340371,285995.2832285839,221080.66363862788,2157308.5961108976,8731680.46514778,8887329047.914614,10941924650.059277,13942432863.546968,4556713.906844036,53878663.507026255,377759578.44454443,3221178022.8812885,4035537161.4364552,5138833144.775399,921288.4602946629,1538313.2867695251,2460254.6607165025,440804.3938261169,789785.7865176805,1344030.6640523402,487604.6639297566,796364.0456205355,1257265.3542503703,20027812.254340187,21563041.78047464,23471451.925797172,58428.466209290644,682129.5161190298,2752054.4794169776,18386711.90427093,20811331.007732272,22663994.55519945,4368822.277083583,4701078.089219888,5081838.323524976,18143.8,207175.0,877430.5499999998,3788842.2435377,4463996.039520839,4880263.024938184,248061.0,276141.0,305660.89999999997,4812.505734438446,5357.271582447731,5929.972200562023,1673081.3441292872,1808964.121970931,1966207.2840788485,0.0037099184392563093,0.04402487403335917,0.17664017479504002,1.0,1.0,1.0,52275585.650091104,56080299.30223298,60645462.92758542,1,region_baseline
2058,8975143966.899796,10072153309.540655,11510053616.639875,8861732152.361933,9967410944.857496,11401080767.691006,26912979.310485873,306583957.37675864,1316248308.2133403,7942892824.200896,9567191674.184547,11211547581.81317,92835151.16653131,106336214.64952776,122341583.51687555,19903787.901679073,224743071.8344394,970246520.1440003,46980.089981140445,706861.7737507102,8111358.194743719,7278158.123468435,83129741.05289176,353974111.07528603,5692731369.798353,6967598342.01315,8224049405.795199,2334720.5920063453,26454561.03457984,207898575.54704386,2073620072.790203,2574148255.9660206,2997819926.189558,45413177.71569618,52762485.295819916,60442563.86384431,19200390.60200749,26001497.7806745,38966553.67083736,23710013.436269816,27051608.699234046,31158260.00299395,132686550.14532535,417718671.09260744,1419599666.2717438,7942892824.200896,9567191674.184547,11211547581.81317,132686550.14532535,417718671.09260744,1419599666.2717438,0.0,0.0,0.0,12433403503.855362,15629717565.336058,19763766499.51831,12430589371.401915,15626637451.024607,19758814575.809376,948586.7757958152,8826586.030418588,39823186.21078502,12390729424.833828,15616792117.839804,19742158149.932472,1908240.7615348059,3233152.4930544216,5108834.4031112855,713814.7804622022,6475329.931889755,29856009.67905208,1308.4747049851178,20701.137915838484,263581.4792928618,243548.79406310536,2366067.738404025,9972420.026024522,9051576465.996012,11283438724.631998,14486763299.261177,3349192.9275683123,43543362.894842625,331761786.0700001,3278918341.5439982,4174471954.750248,5330169689.21042,949205.4555350468,1584927.4435247602,2534805.597381212,440814.6136779923,789825.3064943842,1344519.701822065,502380.1199012362,820495.5660176224,1295363.162291167,20043678.26200783,21614042.383401208,23510370.732972383,62878.42503394529,733584.6704191614,2988738.9571785014,18249806.18200953,20790826.224223543,22686631.197833713,4637785.510946886,4989829.266994521,5402257.445365978,20690.850000000002,237517.0,999076.2999999997,3932577.128633051,4727345.466761192,5175009.397403474,248061.0,276141.0,305660.89999999997,4958.334869907773,5519.608279057176,6109.662941120905,1673168.6874528143,1809330.629200764,1966447.747820234,0.003988540716720264,0.04696137560836394,0.19049263969690733,1.0,1.0,1.0,53786219.0658013,57733456.354853645,62464868.11060453,1,region_baseline
2059,9271925196.266594,10409893754.853943,11918213197.581568,9155949661.449848,10302799582.3513,11816455637.537603,29949482.155744795,342870569.6357945,1462165946.3368204,8063484052.023149,9879539570.303999,11559795256.48106,94921059.2827509,108817462.77649061,124788139.18090189,22178804.659242347,248954405.960056,1079015930.11194,37171.44216396642,620912.3197804467,7295554.649193316,8108709.856416115,94047244.25735027,395761033.69078684,5744038123.592172,7192223599.1299305,8517905411.223009,1715316.201282012,21485671.947921023,181509120.6054143,2129423466.6020381,2657877441.7907214,3106563403.3430843,46748819.57398165,54314276.81213813,62220233.30649027,19200492.162928868,26002437.038772255,38983423.982079014,24407345.972747386,27847220.517875146,32074652.080903023,137981005.24820548,453905377.07064605,1567779638.7111204,8063484052.023149,9879539570.303999,11559795256.48106,137981005.24820548,453905377.07064605,1567779638.7111204,0.0,0.0,0.0,12538878647.189287,16108878310.909142,20467549515.861694,12536107746.672935,16105327490.220139,20463386185.69688,1042808.9529517182,9705314.22043737,45576498.36114821,12491304020.449965,16100734831.475035,20458127860.40478,1953014.3533028269,3305784.1155232163,5224040.838650126,784659.5359125625,7185993.645364016,34186638.05057863,1056.3941903013379,18039.041745072947,249978.8043124297,265809.67930382036,2606756.946661299,11374749.869206041,9120441576.478249,11690818091.155975,15012442958.6313,2459113.4909397773,35081853.20285724,291061122.67798764,3364210493.8134365,4323651800.7078,5519512870.224792,977122.4303493275,1631541.566173689,2609356.4794990364,440822.34080650314,789856.0558468609,1344925.6245631508,517155.5650619181,844627.0687583346,1333460.9424568377,20059558.659833577,21652349.47307405,23549356.297883023,67658.29747844572,773585.7592730175,3235453.7376309778,18124698.74682991,20795227.77332864,22730684.224132184,4914728.493557588,5287110.5623413045,5732354.68350217,23552.75,268318.0,1135598.0499999993,4054731.011958101,4993920.88558393,5470710.089370418,248061.0,276141.0,305660.89999999997,5104.1638986779035,5681.944856889293,6289.353550204976,1673275.2831021105,1809731.9924366567,1966707.7688248146,0.004288088498200234,0.050574079840712355,0.2054315103178599,1.0,1.0,1.0,55289394.14900183,59363274.9528954,64216537.36246001,1,region_baseline
2060,9519106759.086578,10751859573.334705,12335416517.689533,9391815300.254938,10649235574.730232,12231761644.547945,33299286.98623745,385604893.63672346,1622689909.8038085,8162516392.4908695,10172115041.512466,11966159981.524578,97006741.82904446,111204894.92126054,127232060.863585,24684942.40587183,278916675.1979463,1198557794.615507,29903.1796129768,540432.8042758659,6568128.254605462,9023451.416720955,105623741.585641,441956468.91304743,5849129611.520019,7410594092.635717,8809060411.213762,1259515.2024205683,17443696.498608448,158323577.53512743,2184029286.626086,2746976961.7271347,3215006466.5867066,48084460.45325938,55866067.19101377,63997901.44612812,19200565.99302095,26003163.754690785,38997602.977435,25104677.998089455,28642831.753343344,32991043.487108864,143585512.92311138,496216602.38671434,1730565339.5764968,8162516392.4908695,10172115041.512466,11966159981.524578,143585512.92311138,496216602.38671434,1730565339.5764968,0.0,0.0,0.0,12589362841.407755,16654314855.630802,21111631164.02604,12586163871.934032,16652100000.720661,21107283181.149284,1145352.608543769,10806147.254788974,52105029.59332147,12547013003.017363,16642801787.238434,21094165098.96776,1997787.4710520513,3378407.068557538,5339236.439343524,854336.3311203441,7969126.031652357,39099150.07222402,853.4605920241183,15862.020003250129,235997.2142093292,289750.9522644792,2928145.417170181,12958654.41692225,9173316414.808441,12049719632.519695,15539468581.18481,1804490.453605177,28224627.330744773,255128111.84587705,3397423445.369094,4466215239.77391,5683707525.37535,1005039.3847008361,1678155.6546550845,2683907.3069720534,440828.18337128876,789879.986339414,1345249.851598615,531930.9993923948,868758.5538109755,1371558.6946973412,20075453.464376703,21697773.01734048,23588408.741422687,72792.61996531195,821462.3117268914,3501541.2827381506,17898192.299393345,20784149.059854317,22792182.383443214,5199635.809470933,5592928.962059692,6072122.9858292835,26766.45,302843.0,1288651.3499999992,4195984.745446754,5273724.473332917,5781851.962072872,248061.0,276141.0,305660.89999999997,5249.9928205572905,5844.281315730852,6469.044027578216,1673409.361265697,1810141.8164534494,1966995.5778984816,0.00461013339256575,0.054010025580838006,0.22670240878040743,1.0,1.0,1.0,56785133.65135209,60985302.11798022,65959467.31924308,1,region_baseline
2061,9791768400.051352,11099598429.212957,12764430586.183466,9662971044.878847,10993966903.394032,12657886148.764704,37016726.343668595,432553574.45103693,1802824476.3648896,8214747802.181871,10480655742.065908,12385354331.738161,99092248.09222762,113540465.7673652,129673770.64309767,27463434.98995201,309764313.3233873,1330827761.3286457,23852.96651023617,470982.1568640846,6058408.838725766,9882161.859445069,114772202.84860402,493328730.3050127,5894009732.012895,7638290775.060993,9089319982.648397,918368.3281828372,14068250.288191179,137550603.73284125,2206790821.8226967,2835250504.171521,3326620470.3393416,49420100.35177082,57417856.43040371,65775568.28041735,19200619.66481008,26003726.046231408,39009520.091142796,25802009.511377916,29438442.40459113,33907434.220404945,149554655.78659883,543307009.1162364,1910563965.8387651,8214747802.181871,10480655742.065908,12385354331.738161,149554655.78659883,543307009.1162364,1910563965.8387651,0.0,0.0,0.0,12610487827.697426,17164414745.165295,21723960686.69324,12608025965.365166,17160890994.293964,21719528725.99654,1257578.522748866,11996746.007116161,59544720.32713265,12562205873.245314,17152260838.55283,21716022666.235596,2042560.2356863422,3451023.1536564864,5454423.523897507,930014.0333098902,8820021.496037498,44695985.208533734,684.7784239440223,13997.933064310393,217203.3953315023,315864.26354541414,3288996.769922384,14783207.067921875,9191435199.314945,12393586364.402477,16094128861.190863,1315055.0519910383,22600037.250283755,222682129.55568162,3392561324.768586,4599006947.72064,5830206650.462702,1032956.3185528169,1724769.7089075742,2758458.0797021086,440832.6011090794,789898.6141630285,1345512.7634930743,546706.4228732126,892890.0211437733,1409656.4189625175,20101047.88977262,21744989.338869296,23627528.18472161,78475.5478385062,894610.7263593036,3767182.6480379584,17732379.77417034,20767732.93404668,22825891.30945244,5498883.436394897,5914940.382546591,6437703.366815193,30421.100000000002,345668.0,1461829.9999999988,4353046.0501545975,5555115.568240348,6115049.166674589,248061.0,276141.0,305660.89999999997,5395.821635353936,6006.61765536812,6648.734373004042,1701988.248719589,1851522.9261564482,2035978.1133181085,0.0049563650465424,0.05794859451513266,0.2502133214062818,1.0,1.0,1.0,58305329.23373712,62654948.6044664,67727793.47334138,1,region_baseline
2062,10037087517.069633,11433087932.060068,13178669323.153389,9928283114.703125,11310611662.546738,13059328320.2186,41111879.147819564,472724318.89054835,2009923663.035642,8244036156.19164,10800543269.523533,12800341501.038792,101187098.704368,115813563.50257364,132399394.56819338,30520774.312195975,339150093.6747541,1476093985.0184643,19041.370839839794,409007.8813688037,5582411.687314391,10767055.106402854,125611598.40893528,550077105.9203949,5918723369.480937,7877979417.640654,9359085764.090513,668422.0148887626,11332621.45734128,119372022.98792475,2202236586.109571,2917538067.8014054,3437795248.959755,50755739.26775324,58969644.528259955,67553233.80701187,19200658.68276312,26004161.132656094,39019536.22210838,26499340.511692457,30234052.47056847,34823824.27958184,155897893.82169446,590665429.4295738,2108158025.0879626,8244036156.19164,10800543269.523533,12800341501.038792,155897893.82169446,590665429.4295738,2108158025.0879626,0.0,0.0,0.0,12526516250.916851,17663911760.494392,22474554765.979744,12523999469.630472,17660322994.698906,22470368880.431366,1379550.4125772745,13281542.929124309,67978238.93646233,12472420215.292212,17645740214.79097,22468626502.435444,2087332.734794121,3523633.793413339,5569603.903904837,1011284.3633523197,9690072.125208605,50820418.508694224,582.9008284248757,12170.067305519558,199540.1450128074,343930.7623262479,3641407.229398536,16880786.78556866,9122131594.570906,12748995531.782003,16647641725.007812,956655.8719604777,18190147.479814228,194151226.1845495,3368380880.516719,4724825710.270225,6017766170.233706,1060873.231868426,1771383.728869638,2833008.797590812,440835.94157098094,789913.1174301383,1345730.8250137593,561481.8354848718,917021.4707248802,1447754.115202086,20142066.066469476,21785803.59675984,23666714.749147154,84580.08835960024,973483.8534956609,4051332.0451507983,17555020.62119478,20773342.036678687,22802726.44283235,5806290.902085355,6244987.504582855,6802474.717123792,34518.4,385855.5,1686724.399999999,4500276.7254192345,5839312.240262991,6449540.809121579,248061.0,276141.0,305660.89999999997,5541.650342875376,6168.953875586849,6828.4245862453035,1702482.1339002303,1851814.3665339202,2037536.8677641053,0.0053286000102743735,0.06241270689815363,0.27282378607979596,1.0,1.0,1.0,59817900.4433346,64310935.44043648,69487277.07842295,1,region_baseline
2063,10288017346.133392,11780135548.033585,13579336263.100885,10167308279.446682,11670620075.695068,13476792744.120432,45622744.8228458,512925365.2118453,2238620303.1093464,8177729437.7894125,11112915179.732101,13184321607.816885,103282186.61002421,118077017.19915022,135128744.18954018,33885224.631952554,372012197.7760819,1645341148.2776725,15184.675775008276,355514.5697801634,5138873.31333861,11719305.40355395,139065099.20588082,612732308.200598,5908568226.91507,8122061017.5614605,9638639638.677881,485656.354936456,9119152.708724024,103491377.64605027,2232483344.4844823,2994337505.96957,3548454065.9609685,52091377.199439675,60521431.482529566,69330898.02355993,19200687.04813637,26004497.804329038,39027954.67381933,27196670.99811053,31029661.950222816,35740213.66342721,162653100.3962597,641487778.7579573,2343286393.867387,8177729437.7894125,11112915179.732101,13184321607.816885,162653100.3962597,641487778.7579573,2343286393.867387,0.0,0.0,0.0,12363750179.814367,18162077413.35044,23232008272.522064,12361178479.717775,18158437982.72407,23227741952.097916,1512030.7979041077,14556598.882649384,77532187.51510194,12303173705.288004,18145342850.056282,23225842553.48628,2132105.0318618002,3596752.5725192716,5684778.996064757,1098555.5533686723,10635263.13702549,57691464.652315006,495.7536863264701,10600.117212948164,183049.2717541387,374104.798533777,4005453.003570349,19256574.217820805,8989232469.277332,13137240711.648693,17205656415.778934,694726.4075169661,14622263.939087385,169016121.6110954,3322723010.5715327,4856211347.75318,6210382889.05458,1088790.1246107307,1817997.714479608,2907559.4605395384,440838.46750819305,789924.4117801557,1345911.6913104742,576257.2372078246,941152.9025223714,1485851.7833656461,20183169.779966515,21826695.22040654,23719451.2274879,91137.53190338239,1045126.1930879739,4356180.232534749,17196582.43785317,20737060.95292685,22769014.989170317,6121951.727635186,6583565.040619615,7170627.830114385,38633.4,435769.5,1973839.2999999998,4599330.971516984,6123331.759141097,6791595.592671313,248061.0,276141.0,305660.89999999997,5687.47894292869,6331.289976172278,7008.114667064278,1702978.3866653894,1852107.4605588708,2039103.3628670345,0.005728791268772075,0.0669998403560631,0.2978762820251614,1.0,1.0,1.0,61322846.680341356,65972226.74854409,71237917.20265645,1,region_baseline
2064,10530394570.517824,12135084227.233686,14023094964.001856,10418870557.348648,12024166967.48383,13918515524.572508,49637030.199514285,564797554.1854503,2539239651.3297386,8045731307.482274,11410604259.092361,13566345802.293703,105377197.43192777,120401567.14027655,137857501.2133782,36726838.68429289,408585999.03955925,1873605043.5688124,12098.127109488716,309068.29248059157,4726456.867974175,12809108.769377518,153654474.11893177,692295459.2048327,5839311164.558189,8345942808.526405,9943937050.837355,352268.3550609981,7130007.904172644,86859859.14150868,2223353626.6661515,3079508771.823333,3658513672.621642,53427014.14505894,62073217.291154735,71108560.92770416,19200707.66952959,26004758.332466945,39035030.347669624,27894000.969707422,31825270.84249913,36656602.37072584,169856293.17360163,693329181.5750606,2646586193.6354556,8045731307.482274,11410604259.092361,13566345802.293703,169856293.17360163,693329181.5750606,2646586193.6354556,0.0,0.0,0.0,12113954261.663486,18615953843.31702,23993693476.26828,12111338452.157314,18611920092.257843,23989346738.717205,1662167.2505768896,15994488.47746829,88348930.87534158,12047302252.114988,18593629077.141956,23987277878.605545,2176877.172929817,3672008.4854282737,5799949.909322209,1192229.870046189,11673607.74721825,65428769.50834026,421.3508479149989,9292.410715020675,167776.808398073,406522.3973076163,4365194.165872625,21945952.744620055,8792097762.436731,13493847026.707048,17778610323.695755,503662.27595099906,11566685.333751662,146956510.43683535,3253199904.404128,4996034977.37142,6401748679.064306,1116706.9967427105,1864611.6656756704,2982110.0684494246,440840.37756958045,789933.2090257463,1346061.7099642204,591032.6280224781,965284.3165042463,1523949.4234026766,20212871.671757556,21877756.734851725,23788665.573066995,98181.49358801822,1114446.3262224006,4683236.634023612,16760178.130744752,20707564.073034048,22774733.510733668,6442075.313911174,6933796.28297522,7547959.039094855,43149.0,493144.5,2264724.5499999993,4641372.007335351,6414453.58256091,7145129.52454776,248061.0,276141.0,305660.89999999997,5833.307435320497,6493.625956909136,7187.804615222685,1703477.4847084878,1852402.6837290563,2040678.1014209276,0.006159038489259782,0.0722757070162473,0.33035714275321426,1.0,1.0,1.0,62820167.73615867,67615308.21983153,72979713.30402224,1,region_baseline
2065,10725151507.5492,12487949294.862556,14464066579.925064,10602454741.127134,12369585784.798468,14357834761.348902,54286034.11459717,621117084.4678609,2878285677.7768497,7900942547.098467,11696750593.657055,13948426584.681957,107472147.9559811,122734774.63963386,140586147.74257845,39628872.84160005,445583602.8009724,2131682576.4790528,9759.104302634176,266301.59117089945,4343682.511539487,13841253.05431646,168307824.9619734,786330248.0592024,5732443932.801417,8581697874.44838,10248924223.247221,256978.56374174947,5628310.550648326,70582766.51594487,2168528594.6496925,3151643403.0231295,3763914485.514783,54762650.10283557,63625001.95207268,72886222.51708151,19200722.661297698,26004959.945990644,39040977.46859088,28591330.425556175,32620879.14633981,37572990.400259584,177550877.44251245,753217207.3977454,2987815714.026147,7900942547.098467,11696750593.657055,13948426584.681957,177550877.44251245,753217207.3977454,2987815714.026147,0.0,0.0,0.0,11848835125.52452,19069272907.61592,24756645269.255413,11845883537.432713,19065368883.129944,24752281539.619415,1824711.3167337524,17660933.22660236,100588454.89913873,11772070863.11303,19038195865.246407,24749637641.82785,2221649.1914034495,3742715.9398373077,5915117.5125776995,1312889.9586921167,12892622.607272394,74136924.92115463,346.9983570269059,7942.804242987113,153659.6946690122,441328.1665157294,4782233.977419225,24988681.63328587,8532532278.237927,13865163251.63065,18352925628.318054,364546.5317370618,8974995.975940906,118322405.93299015,3161526918.116149,5135328391.966173,6591670800.461406,1144623.848227256,1911225.5823958605,3056660.6212213724,440841.82194537716,789940.0626559118,1346186.1445633327,605808.0079091914,989415.7126384275,1562047.0352625344,20234347.242425304,21909558.425054245,23858081.896831587,105748.08706204208,1191858.4837909313,5034120.992458712,16394565.302190945,20627888.760262437,22812239.625878006,6767931.250493513,7294184.494490074,7934773.155777796,48711.850000000006,550846.0,2621089.5499999984,4643339.419456122,6707335.659505392,7512310.576506337,248061.0,276141.0,305660.89999999997,5979.135819856944,6655.961817581629,7367.49443048166,1703980.1090669064,1852700.7148799337,2042261.789676786,0.006543706862367784,0.07669432718947604,0.3672816078184529,1.0,1.0,1.0,64309863.96003092,69218891.53668186,74712665.39694633,1,region_baseline
2066,10843775504.133837,12840644536.635967,14893675303.16021,10722990156.54573,12718968217.17902,14788538345.97159,59976744.290222354,685072340.2351651,3259843649.503361,7699188607.15165,11962630446.672348,14329269380.146467,109567051.23642284,125084470.62649527,143312759.47628573,42930166.51184416,491007864.97693586,2398904499.5267596,7892.396796802521,235944.34359988605,3989068.505759075,14985443.733020442,183356011.26052082,889961779.1662955,5538754459.825075,8796076610.986397,10552129980.337116,182929.5388404729,4273751.100747737,60507592.28130289,2140529706.6821518,3225427648.625131,3840725151.014105,56098285.070989884,65176785.463215694,74663882.78932332,19200733.560455315,26005115.97365298,39045976.07734411,29288659.364727616,33416486.860684715,38489377.75080737,185782604.60649428,820074578.0687029,3388577949.963026,7699188607.15165,11962630446.672348,14329269380.146467,185782604.60649428,820074578.0687029,3388577949.963026,0.0,0.0,0.0,11555282326.756996,19428943369.728004,25517564020.774254,11552275064.772257,19425327337.18814,25513121092.85805,1978088.720607586,19485545.673906036,114058664.2658893,11469992930.664186,19393831326.59172,25510228253.6627,2266421.1115317238,3813408.916779344,6030282.487337262,1451958.1756768338,14263000.307120293,83932780.40939641,268.96519439241916,6749.811936755234,140634.15341579533,478659.3919950179,5276835.258379087,28429408.473606467,8248678006.165637,14157059385.452477,18923011724.59334,254728.04232437394,6760657.753560326,100463472.00775798,3143933596.3049555,5279380564.859642,6779939700.144638,1172540.6790271685,1957839.4645780674,3131211.1187560437,440842.91419168666,789945.4031505347,1346289.3599961174,620583.3768482765,1013547.0908927603,1600144.6188944553,20255845.93536839,21949835.767941684,23927700.788208786,113876.11183241026,1277274.0685367263,5504827.0355826495,16114364.709224941,20558944.288405135,22851565.761762895,7101746.14000291,7658924.736962164,8331073.441993306,54018.700000000004,614561.0,3026170.449999999,4559251.3342754785,7008408.627444025,7881911.2785666315,248061.0,276141.0,305660.89999999997,6124.9640963437205,6818.297557973447,7547.1841126017725,1704294.4923365451,1853002.5233284198,2043855.4244868732,0.006977952403533066,0.08086914813651633,0.40833400096254113,1.0,1.0,1.0,65791936.49574015,70804578.54702637,76496509.1876223,1,region_baseline
